review_id,product_id,rating,review_text,sentiment,return_reason
REV-8142,PRD-5809,4,Review content for product PRD-5809. Overall rating 4/5.,Positive,None
REV-8143,PRD-6559,5,Review content for product PRD-6559. Overall rating 5/5.,Positive,None
REV-8144,PRD-5907,4,Review content for product PRD-5907. Overall rating 4/5.,Positive,None
REV-8145,PRD-6046,5,Review content for product PRD-6046. Overall rating 5/5.,Positive,None
REV-8146,PRD-5050,5,Review content for product PRD-5050. Overall rating 5/5.,Positive,None
REV-8147,PRD-5976,5,Review content for product PRD-5976. Overall rating 5/5.,Positive,None
REV-8148,PRD-7421,2,Review content for product PRD-7421. Overall rating 2/5.,Negative,Fit Size Issue
REV-8149,PRD-6597,5,Review content for product PRD-6597. Overall rating 5/5.,Positive,None
REV-8150,PRD-7425,3,Review content for product PRD-7425. Overall rating 3/5.,Neutral,Damaged Packaging
REV-8151,PRD-6524,5,Review content for product PRD-6524. Overall rating 5/5.,Positive,None
REV-8152,PRD-6672,5,Review content for product PRD-6672. Overall rating 5/5.,Positive,None
REV-8153,PRD-7014,3,Review content for product PRD-7014. Overall rating 3/5.,Neutral,Damaged Packaging
REV-8154,PRD-5364,4,Review content for product PRD-5364. Overall rating 4/5.,Positive,None
REV-8155,PRD-5628,5,Review content for product PRD-5628. Overall rating 5/5.,Positive,None
REV-8156,PRD-5002,5,Review content for product PRD-5002. Overall rating 5/5.,Positive,None
REV-8157,PRD-5948,5,Review content for product PRD-5948. Overall rating 5/5.,Positive,None
REV-8158,PRD-6171,4,Review content for product PRD-6171. Overall rating 4/5.,Positive,None
REV-8159,PRD-5632,2,Review content for product PRD-5632. Overall rating 2/5.,Negative,Fabric Defect
REV-8160,PRD-5761,5,Review content for product PRD-5761. Overall rating 5/5.,Positive,None
REV-8161,PRD-6134,5,Review content for product PRD-6134. Overall rating 5/5.,Positive,None
REV-8162,PRD-6455,5,Review content for product PRD-6455. Overall rating 5/5.,Positive,None
REV-8163,PRD-5795,5,Review content for product PRD-5795. Overall rating 5/5.,Positive,None
REV-8164,PRD-7208,5,Review content for product PRD-7208. Overall rating 5/5.,Positive,None
REV-8165,PRD-6998,5,Review content for product PRD-6998. Overall rating 5/5.,Positive,None
REV-8166,PRD-7365,5,Review content for product PRD-7365. Overall rating 5/5.,Positive,None
REV-8167,PRD-6312,5,Review content for product PRD-6312. Overall rating 5/5.,Positive,None
REV-8168,PRD-5168,2,Review content for product PRD-5168. Overall rating 2/5.,Negative,None
REV-8169,PRD-7274,4,Review content for product PRD-7274. Overall rating 4/5.,Positive,None
REV-8170,PRD-6779,5,Review content for product PRD-6779. Overall rating 5/5.,Positive,None
REV-8171,PRD-5480,3,Review content for product PRD-5480. Overall rating 3/5.,Neutral,Fabric Defect
REV-8172,PRD-5305,5,Review content for product PRD-5305. Overall rating 5/5.,Positive,None
REV-8173,PRD-5206,4,Review content for product PRD-5206. Overall rating 4/5.,Positive,None
REV-8174,PRD-6903,5,Review content for product PRD-6903. Overall rating 5/5.,Positive,None
REV-8175,PRD-5881,5,Review content for product PRD-5881. Overall rating 5/5.,Positive,None
REV-8176,PRD-5081,4,Review content for product PRD-5081. Overall rating 4/5.,Positive,None
REV-8177,PRD-7369,4,Review content for product PRD-7369. Overall rating 4/5.,Positive,None
REV-8178,PRD-5186,1,Review content for product PRD-5186. Overall rating 1/5.,Negative,Damaged Packaging
REV-8179,PRD-7321,5,Review content for product PRD-7321. Overall rating 5/5.,Positive,None
REV-8180,PRD-7025,5,Review content for product PRD-7025. Overall rating 5/5.,Positive,None
REV-8181,PRD-6884,4,Review content for product PRD-6884. Overall rating 4/5.,Positive,None
REV-8182,PRD-5044,4,Review content for product PRD-5044. Overall rating 4/5.,Positive,None
REV-8183,PRD-5468,5,Review content for product PRD-5468. Overall rating 5/5.,Positive,None
REV-8184,PRD-5492,5,Review content for product PRD-5492. Overall rating 5/5.,Positive,None
REV-8185,PRD-5293,4,Review content for product PRD-5293. Overall rating 4/5.,Positive,None
REV-8186,PRD-6010,5,Review content for product PRD-6010. Overall rating 5/5.,Positive,None
REV-8187,PRD-6783,3,Review content for product PRD-6783. Overall rating 3/5.,Neutral,Damaged Packaging
REV-8188,PRD-6447,4,Review content for product PRD-6447. Overall rating 4/5.,Positive,None
REV-8189,PRD-6583,4,Review content for product PRD-6583. Overall rating 4/5.,Positive,None
REV-8190,PRD-7445,4,Review content for product PRD-7445. Overall rating 4/5.,Positive,None
REV-8191,PRD-6833,5,Review content for product PRD-6833. Overall rating 5/5.,Positive,None
REV-8192,PRD-5773,4,Review content for product PRD-5773. Overall rating 4/5.,Positive,None
REV-8193,PRD-6766,4,Review content for product PRD-6766. Overall rating 4/5.,Positive,None
REV-8194,PRD-5989,5,Review content for product PRD-5989. Overall rating 5/5.,Positive,None
REV-8195,PRD-5593,3,Review content for product PRD-5593. Overall rating 3/5.,Neutral,Damaged Packaging
REV-8196,PRD-6191,5,Review content for product PRD-6191. Overall rating 5/5.,Positive,None
REV-8197,PRD-7222,5,Review content for product PRD-7222. Overall rating 5/5.,Positive,None
REV-8198,PRD-7317,5,Review content for product PRD-7317. Overall rating 5/5.,Positive,None
REV-8199,PRD-6285,5,Review content for product PRD-6285. Overall rating 5/5.,Positive,None
REV-8200,PRD-5766,4,Review content for product PRD-5766. Overall rating 4/5.,Positive,None
REV-8201,PRD-6539,5,Review content for product PRD-6539. Overall rating 5/5.,Positive,None
REV-8202,PRD-6636,1,Review content for product PRD-6636. Overall rating 1/5.,Negative,Delayed Delivery
REV-8203,PRD-6555,4,Review content for product PRD-6555. Overall rating 4/5.,Positive,None
REV-8204,PRD-6996,5,Review content for product PRD-6996. Overall rating 5/5.,Positive,None
REV-8205,PRD-7325,2,Review content for product PRD-7325. Overall rating 2/5.,Negative,Color Mismatch
REV-8206,PRD-6491,4,Review content for product PRD-6491. Overall rating 4/5.,Positive,None
REV-8207,PRD-6779,4,Review content for product PRD-6779. Overall rating 4/5.,Positive,None
REV-8208,PRD-6469,5,Review content for product PRD-6469. Overall rating 5/5.,Positive,None
REV-8209,PRD-7156,5,Review content for product PRD-7156. Overall rating 5/5.,Positive,None
REV-8210,PRD-5314,3,Review content for product PRD-5314. Overall rating 3/5.,Neutral,Damaged Packaging
REV-8211,PRD-6776,5,Review content for product PRD-6776. Overall rating 5/5.,Positive,None
REV-8212,PRD-5642,3,Review content for product PRD-5642. Overall rating 3/5.,Neutral,None
REV-8213,PRD-5981,2,Review content for product PRD-5981. Overall rating 2/5.,Negative,None
REV-8214,PRD-7262,5,Review content for product PRD-7262. Overall rating 5/5.,Positive,None
REV-8215,PRD-6457,1,Review content for product PRD-6457. Overall rating 1/5.,Negative,Fit Size Issue
REV-8216,PRD-6312,5,Review content for product PRD-6312. Overall rating 5/5.,Positive,None
REV-8217,PRD-7437,3,Review content for product PRD-7437. Overall rating 3/5.,Neutral,None
REV-8218,PRD-5917,5,Review content for product PRD-5917. Overall rating 5/5.,Positive,None
REV-8219,PRD-7001,5,Review content for product PRD-7001. Overall rating 5/5.,Positive,None
REV-8220,PRD-6753,5,Review content for product PRD-6753. Overall rating 5/5.,Positive,None
REV-8221,PRD-6793,5,Review content for product PRD-6793. Overall rating 5/5.,Positive,None
REV-8222,PRD-6605,2,Review content for product PRD-6605. Overall rating 2/5.,Negative,Fit Size Issue
REV-8223,PRD-5734,5,Review content for product PRD-5734. Overall rating 5/5.,Positive,None
REV-8224,PRD-5787,5,Review content for product PRD-5787. Overall rating 5/5.,Positive,None
REV-8225,PRD-7195,5,Review content for product PRD-7195. Overall rating 5/5.,Positive,None
REV-8226,PRD-6701,5,Review content for product PRD-6701. Overall rating 5/5.,Positive,None
REV-8227,PRD-6040,5,Review content for product PRD-6040. Overall rating 5/5.,Positive,None
REV-8228,PRD-5332,5,Review content for product PRD-5332. Overall rating 5/5.,Positive,None
REV-8229,PRD-6932,4,Review content for product PRD-6932. Overall rating 4/5.,Positive,None
REV-8230,PRD-5615,4,Review content for product PRD-5615. Overall rating 4/5.,Positive,None
REV-8231,PRD-7193,4,Review content for product PRD-7193. Overall rating 4/5.,Positive,None
REV-8232,PRD-7159,5,Review content for product PRD-7159. Overall rating 5/5.,Positive,None
REV-8233,PRD-7090,5,Review content for product PRD-7090. Overall rating 5/5.,Positive,None
REV-8234,PRD-5970,5,Review content for product PRD-5970. Overall rating 5/5.,Positive,None
REV-8235,PRD-6778,5,Review content for product PRD-6778. Overall rating 5/5.,Positive,None
REV-8236,PRD-5992,3,Review content for product PRD-5992. Overall rating 3/5.,Neutral,Color Mismatch
REV-8237,PRD-7195,4,Review content for product PRD-7195. Overall rating 4/5.,Positive,None
REV-8238,PRD-5193,5,Review content for product PRD-5193. Overall rating 5/5.,Positive,None
REV-8239,PRD-6802,5,Review content for product PRD-6802. Overall rating 5/5.,Positive,None
REV-8240,PRD-6812,2,Review content for product PRD-6812. Overall rating 2/5.,Negative,Fit Size Issue
REV-8241,PRD-7120,2,Review content for product PRD-7120. Overall rating 2/5.,Negative,None
REV-8242,PRD-5436,2,Review content for product PRD-5436. Overall rating 2/5.,Negative,Fit Size Issue
REV-8243,PRD-5119,5,Review content for product PRD-5119. Overall rating 5/5.,Positive,None
REV-8244,PRD-6373,4,Review content for product PRD-6373. Overall rating 4/5.,Positive,None
REV-8245,PRD-7086,5,Review content for product PRD-7086. Overall rating 5/5.,Positive,None
REV-8246,PRD-7120,4,Review content for product PRD-7120. Overall rating 4/5.,Positive,None
REV-8247,PRD-6999,5,Review content for product PRD-6999. Overall rating 5/5.,Positive,None
REV-8248,PRD-7400,2,Review content for product PRD-7400. Overall rating 2/5.,Negative,Fabric Defect
REV-8249,PRD-7461,5,Review content for product PRD-7461. Overall rating 5/5.,Positive,None
REV-8250,PRD-5074,5,Review content for product PRD-5074. Overall rating 5/5.,Positive,None
REV-8251,PRD-6386,4,Review content for product PRD-6386. Overall rating 4/5.,Positive,None
REV-8252,PRD-7271,3,Review content for product PRD-7271. Overall rating 3/5.,Neutral,Fit Size Issue
REV-8253,PRD-7181,4,Review content for product PRD-7181. Overall rating 4/5.,Positive,None
REV-8254,PRD-5346,2,Review content for product PRD-5346. Overall rating 2/5.,Negative,Color Mismatch
REV-8255,PRD-6198,2,Review content for product PRD-6198. Overall rating 2/5.,Negative,Fabric Defect
REV-8256,PRD-5584,3,Review content for product PRD-5584. Overall rating 3/5.,Neutral,Fabric Defect
REV-8257,PRD-5705,3,Review content for product PRD-5705. Overall rating 3/5.,Neutral,Color Mismatch
REV-8258,PRD-7125,3,Review content for product PRD-7125. Overall rating 3/5.,Neutral,Damaged Packaging
REV-8259,PRD-6073,5,Review content for product PRD-6073. Overall rating 5/5.,Positive,None
REV-8260,PRD-6618,5,Review content for product PRD-6618. Overall rating 5/5.,Positive,None
REV-8261,PRD-7334,4,Review content for product PRD-7334. Overall rating 4/5.,Positive,None
REV-8262,PRD-7203,1,Review content for product PRD-7203. Overall rating 1/5.,Negative,None
REV-8263,PRD-5835,5,Review content for product PRD-5835. Overall rating 5/5.,Positive,None
REV-8264,PRD-6214,3,Review content for product PRD-6214. Overall rating 3/5.,Neutral,Color Mismatch
REV-8265,PRD-7318,5,Review content for product PRD-7318. Overall rating 5/5.,Positive,None
REV-8266,PRD-6216,5,Review content for product PRD-6216. Overall rating 5/5.,Positive,None
REV-8267,PRD-5995,5,Review content for product PRD-5995. Overall rating 5/5.,Positive,None
REV-8268,PRD-5981,3,Review content for product PRD-5981. Overall rating 3/5.,Neutral,Damaged Packaging
REV-8269,PRD-5645,4,Review content for product PRD-5645. Overall rating 4/5.,Positive,None
REV-8270,PRD-5037,5,Review content for product PRD-5037. Overall rating 5/5.,Positive,None
REV-8271,PRD-5236,5,Review content for product PRD-5236. Overall rating 5/5.,Positive,None
REV-8272,PRD-5743,5,Review content for product PRD-5743. Overall rating 5/5.,Positive,None
REV-8273,PRD-6179,5,Review content for product PRD-6179. Overall rating 5/5.,Positive,None
REV-8274,PRD-5462,4,Review content for product PRD-5462. Overall rating 4/5.,Positive,None
REV-8275,PRD-5306,5,Review content for product PRD-5306. Overall rating 5/5.,Positive,None
REV-8276,PRD-7229,4,Review content for product PRD-7229. Overall rating 4/5.,Positive,None
REV-8277,PRD-5854,4,Review content for product PRD-5854. Overall rating 4/5.,Positive,None
REV-8278,PRD-6194,5,Review content for product PRD-6194. Overall rating 5/5.,Positive,None
REV-8279,PRD-6722,5,Review content for product PRD-6722. Overall rating 5/5.,Positive,None
REV-8280,PRD-7463,5,Review content for product PRD-7463. Overall rating 5/5.,Positive,None
REV-8281,PRD-5904,1,Review content for product PRD-5904. Overall rating 1/5.,Negative,Color Mismatch
REV-8282,PRD-7349,5,Review content for product PRD-7349. Overall rating 5/5.,Positive,None
REV-8283,PRD-7003,5,Review content for product PRD-7003. Overall rating 5/5.,Positive,None
REV-8284,PRD-6451,5,Review content for product PRD-6451. Overall rating 5/5.,Positive,None
REV-8285,PRD-6676,5,Review content for product PRD-6676. Overall rating 5/5.,Positive,None
REV-8286,PRD-7446,4,Review content for product PRD-7446. Overall rating 4/5.,Positive,None
REV-8287,PRD-7313,5,Review content for product PRD-7313. Overall rating 5/5.,Positive,None
REV-8288,PRD-5580,5,Review content for product PRD-5580. Overall rating 5/5.,Positive,None
REV-8289,PRD-5036,1,Review content for product PRD-5036. Overall rating 1/5.,Negative,None
REV-8290,PRD-5081,5,Review content for product PRD-5081. Overall rating 5/5.,Positive,None
REV-8291,PRD-6079,5,Review content for product PRD-6079. Overall rating 5/5.,Positive,None
REV-8292,PRD-5077,4,Review content for product PRD-5077. Overall rating 4/5.,Positive,None
REV-8293,PRD-6864,5,Review content for product PRD-6864. Overall rating 5/5.,Positive,None
REV-8294,PRD-5130,5,Review content for product PRD-5130. Overall rating 5/5.,Positive,None
REV-8295,PRD-5075,5,Review content for product PRD-5075. Overall rating 5/5.,Positive,None
REV-8296,PRD-7353,1,Review content for product PRD-7353. Overall rating 1/5.,Negative,Fit Size Issue
REV-8297,PRD-6939,5,Review content for product PRD-6939. Overall rating 5/5.,Positive,None
REV-8298,PRD-6510,4,Review content for product PRD-6510. Overall rating 4/5.,Positive,None
REV-8299,PRD-6859,5,Review content for product PRD-6859. Overall rating 5/5.,Positive,None
REV-8300,PRD-5797,5,Review content for product PRD-5797. Overall rating 5/5.,Positive,None
REV-8301,PRD-6589,4,Review content for product PRD-6589. Overall rating 4/5.,Positive,None
REV-8302,PRD-6871,4,Review content for product PRD-6871. Overall rating 4/5.,Positive,None
REV-8303,PRD-5137,5,Review content for product PRD-5137. Overall rating 5/5.,Positive,None
REV-8304,PRD-6833,4,Review content for product PRD-6833. Overall rating 4/5.,Positive,None
REV-8305,PRD-7068,5,Review content for product PRD-7068. Overall rating 5/5.,Positive,None
REV-8306,PRD-7154,5,Review content for product PRD-7154. Overall rating 5/5.,Positive,None
REV-8307,PRD-6705,4,Review content for product PRD-6705. Overall rating 4/5.,Positive,None
REV-8308,PRD-7305,5,Review content for product PRD-7305. Overall rating 5/5.,Positive,None
REV-8309,PRD-7472,3,Review content for product PRD-7472. Overall rating 3/5.,Neutral,Delayed Delivery
REV-8310,PRD-6016,5,Review content for product PRD-6016. Overall rating 5/5.,Positive,None
REV-8311,PRD-6930,5,Review content for product PRD-6930. Overall rating 5/5.,Positive,None
REV-8312,PRD-6878,5,Review content for product PRD-6878. Overall rating 5/5.,Positive,None
REV-8313,PRD-7207,5,Review content for product PRD-7207. Overall rating 5/5.,Positive,None
REV-8314,PRD-5829,5,Review content for product PRD-5829. Overall rating 5/5.,Positive,None
REV-8315,PRD-6461,4,Review content for product PRD-6461. Overall rating 4/5.,Positive,None
REV-8316,PRD-5936,5,Review content for product PRD-5936. Overall rating 5/5.,Positive,None
REV-8317,PRD-5756,5,Review content for product PRD-5756. Overall rating 5/5.,Positive,None
REV-8318,PRD-6073,2,Review content for product PRD-6073. Overall rating 2/5.,Negative,Color Mismatch
REV-8319,PRD-6784,3,Review content for product PRD-6784. Overall rating 3/5.,Neutral,Fabric Defect
REV-8320,PRD-5161,2,Review content for product PRD-5161. Overall rating 2/5.,Negative,Fabric Defect
