inventory_log_id,store_id,product_id,warehouse_id,offline_stock_qty,online_stock_qty,reserved_qty,shrinkage_rate_pct,last_sync_timestamp,sync_status
INV-80820,STR-501,PRD-5820,WH-104,20,343,13,2.19,2026-07-30 20:19:20,Discrepancy Warning
INV-80821,STR-502,PRD-5821,WH-104,30,321,14,4.13,2026-07-30 20:19:20,Discrepancy Warning
INV-80822,STR-503,PRD-5822,WH-103,77,200,12,2.85,2026-07-30 20:19:20,Discrepancy Warning
INV-80823,STR-504,PRD-5823,WH-104,131,24,19,1.23,2026-07-30 20:19:20,Synced
INV-80824,STR-505,PRD-5824,WH-102,19,378,4,0.39,2026-07-30 20:19:20,Synced
INV-80825,STR-501,PRD-5825,WH-104,29,293,4,1.69,2026-07-30 20:19:20,Synced
INV-80826,STR-502,PRD-5826,WH-103,93,295,19,2.65,2026-07-30 20:19:20,Discrepancy Warning
INV-80827,STR-503,PRD-5827,WH-103,129,352,19,4.04,2026-07-30 20:19:20,Discrepancy Warning
INV-80828,STR-504,PRD-5828,WH-102,114,13,16,0.97,2026-07-30 20:19:20,Synced
INV-80829,STR-505,PRD-5829,WH-103,101,15,0,2.96,2026-07-30 20:19:20,Discrepancy Warning
INV-80830,STR-501,PRD-5830,WH-104,45,10,2,0.34,2026-07-30 20:19:20,Synced
INV-80831,STR-502,PRD-5831,WH-104,103,117,14,3.76,2026-07-30 20:19:20,Discrepancy Warning
INV-80832,STR-503,PRD-5832,WH-101,101,367,11,0.26,2026-07-30 20:19:20,Synced
INV-80833,STR-504,PRD-5833,WH-103,30,217,3,1.91,2026-07-30 20:19:20,Synced
INV-80834,STR-505,PRD-5834,WH-103,27,18,7,1.04,2026-07-30 20:19:20,Synced
INV-80835,STR-501,PRD-5835,WH-101,27,148,1,4.05,2026-07-30 20:19:20,Discrepancy Warning
INV-80836,STR-502,PRD-5836,WH-101,77,265,12,3.04,2026-07-30 20:19:20,Discrepancy Warning
INV-80837,STR-503,PRD-5837,WH-103,148,100,5,0.33,2026-07-30 20:19:20,Synced
INV-80838,STR-504,PRD-5838,WH-104,92,84,6,2.14,2026-07-30 20:19:20,Discrepancy Warning
INV-80839,STR-505,PRD-5839,WH-101,35,70,18,2.2,2026-07-30 20:19:20,Discrepancy Warning
INV-80840,STR-501,PRD-5840,WH-104,87,267,16,2.24,2026-07-30 20:19:20,Discrepancy Warning
INV-80841,STR-502,PRD-5841,WH-102,24,75,0,1.79,2026-07-30 20:19:20,Synced
INV-80842,STR-503,PRD-5842,WH-104,54,236,18,4.32,2026-07-30 20:19:20,Discrepancy Warning
INV-80843,STR-504,PRD-5843,WH-101,14,172,18,2.01,2026-07-30 20:19:20,Discrepancy Warning
INV-80844,STR-505,PRD-5844,WH-101,138,337,18,1.15,2026-07-30 20:19:20,Synced
INV-80845,STR-501,PRD-5845,WH-101,69,225,10,3.02,2026-07-30 20:19:20,Discrepancy Warning
INV-80846,STR-502,PRD-5846,WH-104,64,221,8,2.24,2026-07-30 20:19:20,Discrepancy Warning
INV-80847,STR-503,PRD-5847,WH-101,119,38,13,2.3,2026-07-30 20:19:20,Discrepancy Warning
INV-80848,STR-504,PRD-5848,WH-103,90,120,16,3.96,2026-07-30 20:19:20,Discrepancy Warning
INV-80849,STR-505,PRD-5849,WH-103,122,326,17,1.14,2026-07-30 20:19:20,Synced
INV-80850,STR-501,PRD-5850,WH-101,12,171,13,1.48,2026-07-30 20:19:20,Synced
INV-80851,STR-502,PRD-5851,WH-101,52,321,15,3.42,2026-07-30 20:19:20,Discrepancy Warning
INV-80852,STR-503,PRD-5852,WH-104,121,375,18,3.47,2026-07-30 20:19:20,Discrepancy Warning
INV-80853,STR-504,PRD-5853,WH-101,27,382,19,0.92,2026-07-30 20:19:20,Synced
INV-80854,STR-505,PRD-5854,WH-104,102,55,12,3.4,2026-07-30 20:19:20,Discrepancy Warning
INV-80855,STR-501,PRD-5855,WH-103,114,131,8,1.74,2026-07-30 20:19:20,Synced
INV-80856,STR-502,PRD-5856,WH-102,138,140,5,3.34,2026-07-30 20:19:20,Discrepancy Warning
INV-80857,STR-503,PRD-5857,WH-104,113,192,5,3.36,2026-07-30 20:19:20,Discrepancy Warning
INV-80858,STR-504,PRD-5858,WH-101,124,282,3,1.18,2026-07-30 20:19:20,Synced
INV-80859,STR-505,PRD-5859,WH-102,144,254,15,3.24,2026-07-30 20:19:20,Discrepancy Warning
INV-80860,STR-501,PRD-5860,WH-104,111,315,5,3.63,2026-07-30 20:19:20,Discrepancy Warning
INV-80861,STR-502,PRD-5861,WH-103,114,232,1,1.39,2026-07-30 20:19:20,Synced
INV-80862,STR-503,PRD-5862,WH-101,112,353,8,3.32,2026-07-30 20:19:20,Discrepancy Warning
INV-80863,STR-504,PRD-5863,WH-104,59,386,13,3.26,2026-07-30 20:19:20,Discrepancy Warning
INV-80864,STR-505,PRD-5864,WH-104,93,60,17,2.07,2026-07-30 20:19:20,Discrepancy Warning
INV-80865,STR-501,PRD-5865,WH-102,134,66,16,2.25,2026-07-30 20:19:20,Discrepancy Warning
INV-80866,STR-502,PRD-5866,WH-102,8,72,6,2.42,2026-07-30 20:19:20,Discrepancy Warning
INV-80867,STR-503,PRD-5867,WH-101,65,259,19,3.67,2026-07-30 20:19:20,Discrepancy Warning
INV-80868,STR-504,PRD-5868,WH-103,73,114,15,2.01,2026-07-30 20:19:20,Discrepancy Warning
INV-80869,STR-505,PRD-5869,WH-102,104,320,16,2.78,2026-07-30 20:19:20,Discrepancy Warning
INV-80870,STR-501,PRD-5870,WH-104,49,95,19,1.94,2026-07-30 20:19:20,Synced
INV-80871,STR-502,PRD-5871,WH-101,75,276,17,1.57,2026-07-30 20:19:20,Synced
INV-80872,STR-503,PRD-5872,WH-104,146,377,12,1.85,2026-07-30 20:19:20,Synced
INV-80873,STR-504,PRD-5873,WH-103,27,101,2,1.04,2026-07-30 20:19:20,Synced
INV-80874,STR-505,PRD-5874,WH-103,17,142,11,1.34,2026-07-30 20:19:20,Synced
INV-80875,STR-501,PRD-5875,WH-103,71,190,15,0.56,2026-07-30 20:19:20,Synced
INV-80876,STR-502,PRD-5876,WH-101,139,348,7,3.59,2026-07-30 20:19:20,Discrepancy Warning
INV-80877,STR-503,PRD-5877,WH-103,54,240,4,0.9,2026-07-30 20:19:20,Synced
INV-80878,STR-504,PRD-5878,WH-101,24,216,8,2.71,2026-07-30 20:19:20,Discrepancy Warning
INV-80879,STR-505,PRD-5879,WH-103,12,98,8,4.46,2026-07-30 20:19:20,Discrepancy Warning
INV-80880,STR-501,PRD-5880,WH-101,71,247,13,1.14,2026-07-30 20:19:20,Synced
INV-80881,STR-502,PRD-5881,WH-103,25,306,1,4.01,2026-07-30 20:19:20,Discrepancy Warning
INV-80882,STR-503,PRD-5882,WH-102,112,352,16,0.87,2026-07-30 20:19:20,Synced
INV-80883,STR-504,PRD-5883,WH-101,94,144,19,3.35,2026-07-30 20:19:20,Discrepancy Warning
INV-80884,STR-505,PRD-5884,WH-101,115,87,10,3.13,2026-07-30 20:19:20,Discrepancy Warning
INV-80885,STR-501,PRD-5885,WH-102,33,147,17,3.92,2026-07-30 20:19:20,Discrepancy Warning
INV-80886,STR-502,PRD-5886,WH-101,17,36,20,1.31,2026-07-30 20:19:20,Synced
INV-80887,STR-503,PRD-5887,WH-102,46,290,15,4.28,2026-07-30 20:19:20,Discrepancy Warning
INV-80888,STR-504,PRD-5888,WH-102,31,267,19,3.85,2026-07-30 20:19:20,Discrepancy Warning
INV-80889,STR-505,PRD-5889,WH-103,123,49,20,3.17,2026-07-30 20:19:20,Discrepancy Warning
INV-80890,STR-501,PRD-5890,WH-103,147,48,18,3.28,2026-07-30 20:19:20,Discrepancy Warning
INV-80891,STR-502,PRD-5891,WH-102,85,221,5,2.57,2026-07-30 20:19:20,Discrepancy Warning
INV-80892,STR-503,PRD-5892,WH-101,22,399,8,4.5,2026-07-30 20:19:20,Discrepancy Warning
INV-80893,STR-504,PRD-5893,WH-103,34,197,6,4.13,2026-07-30 20:19:20,Discrepancy Warning
INV-80894,STR-505,PRD-5894,WH-102,73,152,5,3.86,2026-07-30 20:19:20,Discrepancy Warning
INV-80895,STR-501,PRD-5895,WH-103,117,394,4,1.78,2026-07-30 20:19:20,Synced
INV-80896,STR-502,PRD-5896,WH-102,113,329,17,2.32,2026-07-30 20:19:20,Discrepancy Warning
INV-80897,STR-503,PRD-5897,WH-101,6,275,9,0.3,2026-07-30 20:19:20,Synced
INV-80898,STR-504,PRD-5898,WH-102,15,313,20,3.82,2026-07-30 20:19:20,Discrepancy Warning
INV-80899,STR-505,PRD-5899,WH-102,7,155,6,1.68,2026-07-30 20:19:20,Synced
INV-80900,STR-501,PRD-5900,WH-102,26,110,11,4.22,2026-07-30 20:19:20,Discrepancy Warning
INV-80901,STR-502,PRD-5901,WH-103,54,213,14,1.66,2026-07-30 20:19:20,Synced
INV-80902,STR-503,PRD-5902,WH-102,59,325,14,4.43,2026-07-30 20:19:20,Discrepancy Warning
INV-80903,STR-504,PRD-5903,WH-102,91,216,12,0.7,2026-07-30 20:19:20,Synced
INV-80904,STR-505,PRD-5904,WH-103,17,387,2,2.17,2026-07-30 20:19:20,Discrepancy Warning
INV-80905,STR-501,PRD-5905,WH-102,92,55,5,2.02,2026-07-30 20:19:20,Discrepancy Warning
INV-80906,STR-502,PRD-5906,WH-103,28,129,11,3.22,2026-07-30 20:19:20,Discrepancy Warning
INV-80907,STR-503,PRD-5907,WH-101,76,356,15,3.29,2026-07-30 20:19:20,Discrepancy Warning
INV-80908,STR-504,PRD-5908,WH-103,14,276,6,0.39,2026-07-30 20:19:20,Synced
INV-80909,STR-505,PRD-5909,WH-101,26,358,2,1.06,2026-07-30 20:19:20,Synced
INV-80910,STR-501,PRD-5910,WH-102,78,380,3,2.96,2026-07-30 20:19:20,Discrepancy Warning
INV-80911,STR-502,PRD-5911,WH-103,150,147,19,0.97,2026-07-30 20:19:20,Synced
INV-80912,STR-503,PRD-5912,WH-101,118,180,10,2.67,2026-07-30 20:19:20,Discrepancy Warning
INV-80913,STR-504,PRD-5913,WH-103,38,22,20,1.66,2026-07-30 20:19:20,Synced
INV-80914,STR-505,PRD-5914,WH-101,31,227,17,1.46,2026-07-30 20:19:20,Synced
INV-80915,STR-501,PRD-5915,WH-104,47,30,13,1.13,2026-07-30 20:19:20,Synced
INV-80916,STR-502,PRD-5916,WH-103,101,58,16,3.99,2026-07-30 20:19:20,Discrepancy Warning
INV-80917,STR-503,PRD-5917,WH-101,35,340,16,3.99,2026-07-30 20:19:20,Discrepancy Warning
INV-80918,STR-504,PRD-5918,WH-101,119,321,9,0.86,2026-07-30 20:19:20,Synced
INV-80919,STR-505,PRD-5919,WH-101,5,308,3,1.75,2026-07-30 20:19:20,Synced
INV-80920,STR-501,PRD-5920,WH-104,81,152,1,3.51,2026-07-30 20:19:20,Discrepancy Warning
INV-80921,STR-502,PRD-5921,WH-102,27,366,19,3.68,2026-07-30 20:19:20,Discrepancy Warning
INV-80922,STR-503,PRD-5922,WH-104,128,368,12,2.88,2026-07-30 20:19:20,Discrepancy Warning
INV-80923,STR-504,PRD-5923,WH-104,33,73,10,0.46,2026-07-30 20:19:20,Synced
INV-80924,STR-505,PRD-5924,WH-103,5,266,0,1.33,2026-07-30 20:19:20,Synced
INV-80925,STR-501,PRD-5925,WH-102,117,194,8,3.27,2026-07-30 20:19:20,Discrepancy Warning
INV-80926,STR-502,PRD-5926,WH-103,52,127,5,0.51,2026-07-30 20:19:20,Synced
INV-80927,STR-503,PRD-5927,WH-101,70,363,6,0.93,2026-07-30 20:19:20,Synced
INV-80928,STR-504,PRD-5928,WH-102,9,254,6,4.11,2026-07-30 20:19:20,Discrepancy Warning
INV-80929,STR-505,PRD-5929,WH-102,146,152,2,1.28,2026-07-30 20:19:20,Synced
INV-80930,STR-501,PRD-5930,WH-101,93,111,0,3.06,2026-07-30 20:19:20,Discrepancy Warning
INV-80931,STR-502,PRD-5931,WH-102,19,21,7,0.63,2026-07-30 20:19:20,Synced
INV-80932,STR-503,PRD-5932,WH-103,126,313,2,3.71,2026-07-30 20:19:20,Discrepancy Warning
INV-80933,STR-504,PRD-5933,WH-101,58,275,13,0.5,2026-07-30 20:19:20,Synced
INV-80934,STR-505,PRD-5934,WH-102,74,394,7,1.92,2026-07-30 20:19:20,Synced
INV-80935,STR-501,PRD-5935,WH-101,82,339,3,3.8,2026-07-30 20:19:20,Discrepancy Warning
INV-80936,STR-502,PRD-5936,WH-101,93,226,2,3.95,2026-07-30 20:19:20,Discrepancy Warning
INV-80937,STR-503,PRD-5937,WH-104,40,130,19,0.59,2026-07-30 20:19:20,Synced
INV-80938,STR-504,PRD-5938,WH-104,146,343,1,3.74,2026-07-30 20:19:20,Discrepancy Warning
INV-80939,STR-505,PRD-5939,WH-101,100,347,15,1.32,2026-07-30 20:19:20,Synced
INV-80940,STR-501,PRD-5940,WH-103,34,248,13,2.68,2026-07-30 20:19:20,Discrepancy Warning
INV-80941,STR-502,PRD-5941,WH-101,110,197,9,0.22,2026-07-30 20:19:20,Synced
INV-80942,STR-503,PRD-5942,WH-104,102,44,10,1.54,2026-07-30 20:19:20,Synced
INV-80943,STR-504,PRD-5943,WH-102,63,16,6,2.69,2026-07-30 20:19:20,Discrepancy Warning
INV-80944,STR-505,PRD-5944,WH-102,39,358,2,2.09,2026-07-30 20:19:20,Discrepancy Warning
INV-80945,STR-501,PRD-5945,WH-101,127,188,5,1.42,2026-07-30 20:19:20,Synced
INV-80946,STR-502,PRD-5946,WH-101,122,34,2,2.95,2026-07-30 20:19:20,Discrepancy Warning
INV-80947,STR-503,PRD-5947,WH-102,121,231,0,3.54,2026-07-30 20:19:20,Discrepancy Warning
INV-80948,STR-504,PRD-5948,WH-103,72,315,0,0.41,2026-07-30 20:19:20,Synced
INV-80949,STR-505,PRD-5949,WH-103,120,312,3,3.61,2026-07-30 20:19:20,Discrepancy Warning
INV-80950,STR-501,PRD-5950,WH-102,98,20,9,3.49,2026-07-30 20:19:20,Discrepancy Warning
INV-80951,STR-502,PRD-5951,WH-103,108,21,10,1.41,2026-07-30 20:19:20,Synced
INV-80952,STR-503,PRD-5952,WH-102,116,92,11,2.47,2026-07-30 20:19:20,Discrepancy Warning
INV-80953,STR-504,PRD-5953,WH-103,131,234,16,0.97,2026-07-30 20:19:20,Synced
INV-80954,STR-505,PRD-5954,WH-104,38,59,5,2.65,2026-07-30 20:19:20,Discrepancy Warning
INV-80955,STR-501,PRD-5955,WH-101,42,66,7,2.83,2026-07-30 20:19:20,Discrepancy Warning
INV-80956,STR-502,PRD-5956,WH-101,19,162,16,3.66,2026-07-30 20:19:20,Discrepancy Warning
INV-80957,STR-503,PRD-5957,WH-104,102,184,4,0.23,2026-07-30 20:19:20,Synced
INV-80958,STR-504,PRD-5958,WH-102,80,382,14,3.33,2026-07-30 20:19:20,Discrepancy Warning
INV-80959,STR-505,PRD-5959,WH-103,22,351,15,2.96,2026-07-30 20:19:20,Discrepancy Warning
INV-80960,STR-501,PRD-5960,WH-102,15,395,7,0.31,2026-07-30 20:19:20,Synced
INV-80961,STR-502,PRD-5961,WH-101,54,243,13,0.63,2026-07-30 20:19:20,Synced
INV-80962,STR-503,PRD-5962,WH-104,141,70,19,3.9,2026-07-30 20:19:20,Discrepancy Warning
INV-80963,STR-504,PRD-5963,WH-103,105,221,8,1.86,2026-07-30 20:19:20,Synced
INV-80964,STR-505,PRD-5964,WH-104,125,322,3,3.43,2026-07-30 20:19:20,Discrepancy Warning
INV-80965,STR-501,PRD-5965,WH-101,21,53,9,4.44,2026-07-30 20:19:20,Discrepancy Warning
INV-80966,STR-502,PRD-5966,WH-101,69,73,19,0.95,2026-07-30 20:19:20,Synced
INV-80967,STR-503,PRD-5967,WH-101,63,255,16,0.79,2026-07-30 20:19:20,Synced
INV-80968,STR-504,PRD-5968,WH-104,99,359,13,3.16,2026-07-30 20:19:20,Discrepancy Warning
INV-80969,STR-505,PRD-5969,WH-102,28,265,19,1.22,2026-07-30 20:19:20,Synced
INV-80970,STR-501,PRD-5970,WH-104,130,214,4,2.44,2026-07-30 20:19:20,Discrepancy Warning
INV-80971,STR-502,PRD-5971,WH-103,76,314,14,2.83,2026-07-30 20:19:20,Discrepancy Warning
INV-80972,STR-503,PRD-5972,WH-104,33,367,1,3.19,2026-07-30 20:19:20,Discrepancy Warning
INV-80973,STR-504,PRD-5973,WH-104,69,185,2,3.31,2026-07-30 20:19:20,Discrepancy Warning
INV-80974,STR-505,PRD-5974,WH-102,8,162,15,3.04,2026-07-30 20:19:20,Discrepancy Warning
INV-80975,STR-501,PRD-5975,WH-104,7,233,13,1.99,2026-07-30 20:19:20,Synced
INV-80976,STR-502,PRD-5976,WH-102,91,275,7,1.22,2026-07-30 20:19:20,Synced
INV-80977,STR-503,PRD-5977,WH-102,15,137,14,3.18,2026-07-30 20:19:20,Discrepancy Warning
INV-80978,STR-504,PRD-5978,WH-103,60,194,11,4.3,2026-07-30 20:19:20,Discrepancy Warning
INV-80979,STR-505,PRD-5979,WH-102,88,181,14,1.68,2026-07-30 20:19:20,Synced
INV-80980,STR-501,PRD-5980,WH-101,68,214,19,3.33,2026-07-30 20:19:20,Discrepancy Warning
INV-80981,STR-502,PRD-5981,WH-104,74,14,17,3.7,2026-07-30 20:19:20,Discrepancy Warning
INV-80982,STR-503,PRD-5982,WH-101,44,192,20,4.27,2026-07-30 20:19:20,Discrepancy Warning
INV-80983,STR-504,PRD-5983,WH-103,64,129,16,1.25,2026-07-30 20:19:20,Synced
INV-80984,STR-505,PRD-5984,WH-101,27,32,18,0.71,2026-07-30 20:19:20,Synced
INV-80985,STR-501,PRD-5985,WH-104,36,26,6,3.94,2026-07-30 20:19:20,Discrepancy Warning
INV-80986,STR-502,PRD-5986,WH-101,6,39,3,2.37,2026-07-30 20:19:20,Discrepancy Warning
INV-80987,STR-503,PRD-5987,WH-104,102,150,20,0.81,2026-07-30 20:19:20,Synced
INV-80988,STR-504,PRD-5988,WH-101,140,335,0,1.59,2026-07-30 20:19:20,Synced
INV-80989,STR-505,PRD-5989,WH-101,38,26,17,4.0,2026-07-30 20:19:20,Discrepancy Warning
INV-80990,STR-501,PRD-5990,WH-101,12,380,15,2.09,2026-07-30 20:19:20,Discrepancy Warning
INV-80991,STR-502,PRD-5991,WH-101,50,270,11,0.3,2026-07-30 20:19:20,Synced
INV-80992,STR-503,PRD-5992,WH-103,96,347,16,0.4,2026-07-30 20:19:20,Synced
INV-80993,STR-504,PRD-5993,WH-101,133,208,4,0.94,2026-07-30 20:19:20,Synced
INV-80994,STR-505,PRD-5994,WH-102,80,228,15,1.94,2026-07-30 20:19:20,Synced
INV-80995,STR-501,PRD-5995,WH-104,82,309,12,4.38,2026-07-30 20:19:20,Discrepancy Warning
INV-80996,STR-502,PRD-5996,WH-101,95,139,0,3.53,2026-07-30 20:19:20,Discrepancy Warning
INV-80997,STR-503,PRD-5997,WH-103,131,74,6,2.25,2026-07-30 20:19:20,Discrepancy Warning
INV-80998,STR-504,PRD-5998,WH-103,58,43,5,0.26,2026-07-30 20:19:20,Synced
INV-80999,STR-505,PRD-5999,WH-101,56,112,8,2.41,2026-07-30 20:19:20,Discrepancy Warning
INV-81000,STR-501,PRD-6000,WH-102,67,387,6,2.45,2026-07-30 20:19:20,Discrepancy Warning
INV-81001,STR-502,PRD-6001,WH-102,25,262,15,3.06,2026-07-30 20:19:20,Discrepancy Warning
INV-81002,STR-503,PRD-6002,WH-101,65,236,19,3.5,2026-07-30 20:19:20,Discrepancy Warning
INV-81003,STR-504,PRD-6003,WH-101,17,368,12,1.23,2026-07-30 20:19:20,Synced
INV-81004,STR-505,PRD-6004,WH-102,47,361,6,2.37,2026-07-30 20:19:20,Discrepancy Warning
INV-81005,STR-501,PRD-6005,WH-103,137,222,0,2.61,2026-07-30 20:19:20,Discrepancy Warning
INV-81006,STR-502,PRD-6006,WH-101,37,234,2,4.17,2026-07-30 20:19:20,Discrepancy Warning
INV-81007,STR-503,PRD-6007,WH-101,13,121,0,1.28,2026-07-30 20:19:20,Synced
INV-81008,STR-504,PRD-6008,WH-104,76,113,18,0.69,2026-07-30 20:19:20,Synced
INV-81009,STR-505,PRD-6009,WH-102,125,19,12,2.19,2026-07-30 20:19:20,Discrepancy Warning
INV-81010,STR-501,PRD-6010,WH-102,98,181,8,3.1,2026-07-30 20:19:20,Discrepancy Warning
INV-81011,STR-502,PRD-6011,WH-101,82,296,2,0.2,2026-07-30 20:19:20,Synced
INV-81012,STR-503,PRD-6012,WH-101,49,310,17,0.64,2026-07-30 20:19:20,Synced
INV-81013,STR-504,PRD-6013,WH-101,50,310,18,2.35,2026-07-30 20:19:20,Discrepancy Warning
INV-81014,STR-505,PRD-6014,WH-103,37,316,9,1.76,2026-07-30 20:19:20,Synced
INV-81015,STR-501,PRD-6015,WH-102,139,384,3,2.62,2026-07-30 20:19:20,Discrepancy Warning
INV-81016,STR-502,PRD-6016,WH-102,119,209,4,4.15,2026-07-30 20:19:20,Discrepancy Warning
INV-81017,STR-503,PRD-6017,WH-102,81,20,8,1.69,2026-07-30 20:19:20,Synced
INV-81018,STR-504,PRD-6018,WH-102,81,168,13,3.29,2026-07-30 20:19:20,Discrepancy Warning
INV-81019,STR-505,PRD-6019,WH-101,45,353,15,4.1,2026-07-30 20:19:20,Discrepancy Warning
INV-81020,STR-501,PRD-6020,WH-103,105,254,11,4.49,2026-07-30 20:19:20,Discrepancy Warning
INV-81021,STR-502,PRD-6021,WH-103,150,68,18,3.34,2026-07-30 20:19:20,Discrepancy Warning
INV-81022,STR-503,PRD-6022,WH-102,137,37,17,4.36,2026-07-30 20:19:20,Discrepancy Warning
INV-81023,STR-504,PRD-6023,WH-101,115,16,0,1.08,2026-07-30 20:19:20,Synced
INV-81024,STR-505,PRD-6024,WH-103,117,142,13,1.42,2026-07-30 20:19:20,Synced
INV-81025,STR-501,PRD-6025,WH-102,6,137,10,0.44,2026-07-30 20:19:20,Synced
INV-81026,STR-502,PRD-6026,WH-104,66,399,16,1.33,2026-07-30 20:19:20,Synced
INV-81027,STR-503,PRD-6027,WH-101,54,362,5,0.55,2026-07-30 20:19:20,Synced
INV-81028,STR-504,PRD-6028,WH-102,33,196,18,2.31,2026-07-30 20:19:20,Discrepancy Warning
INV-81029,STR-505,PRD-6029,WH-103,12,111,6,0.33,2026-07-30 20:19:20,Synced
INV-81030,STR-501,PRD-6030,WH-103,51,120,18,3.27,2026-07-30 20:19:20,Discrepancy Warning
INV-81031,STR-502,PRD-6031,WH-101,45,251,8,3.1,2026-07-30 20:19:20,Discrepancy Warning
INV-81032,STR-503,PRD-6032,WH-104,31,16,8,2.36,2026-07-30 20:19:20,Discrepancy Warning
INV-81033,STR-504,PRD-6033,WH-103,109,39,12,3.97,2026-07-30 20:19:20,Discrepancy Warning
INV-81034,STR-505,PRD-6034,WH-103,104,215,15,1.08,2026-07-30 20:19:20,Synced
INV-81035,STR-501,PRD-6035,WH-101,25,87,13,3.42,2026-07-30 20:19:20,Discrepancy Warning
INV-81036,STR-502,PRD-6036,WH-102,37,13,8,1.68,2026-07-30 20:19:20,Synced
INV-81037,STR-503,PRD-6037,WH-103,94,114,4,4.01,2026-07-30 20:19:20,Discrepancy Warning
INV-81038,STR-504,PRD-6038,WH-103,81,68,19,0.38,2026-07-30 20:19:20,Synced
INV-81039,STR-505,PRD-6039,WH-104,87,224,11,2.12,2026-07-30 20:19:20,Discrepancy Warning
INV-81040,STR-501,PRD-6040,WH-102,67,73,18,3.37,2026-07-30 20:19:20,Discrepancy Warning
INV-81041,STR-502,PRD-6041,WH-104,10,63,12,0.72,2026-07-30 20:19:20,Synced
INV-81042,STR-503,PRD-6042,WH-102,137,22,12,0.61,2026-07-30 20:19:20,Synced
INV-81043,STR-504,PRD-6043,WH-103,118,71,0,2.25,2026-07-30 20:19:20,Discrepancy Warning
INV-81044,STR-505,PRD-6044,WH-103,83,354,5,4.19,2026-07-30 20:19:20,Discrepancy Warning
INV-81045,STR-501,PRD-6045,WH-101,60,382,14,3.14,2026-07-30 20:19:20,Discrepancy Warning
INV-81046,STR-502,PRD-6046,WH-103,61,100,15,1.67,2026-07-30 20:19:20,Synced
INV-81047,STR-503,PRD-6047,WH-102,29,247,3,2.2,2026-07-30 20:19:20,Discrepancy Warning
INV-81048,STR-504,PRD-6048,WH-101,94,118,14,0.64,2026-07-30 20:19:20,Synced
INV-81049,STR-505,PRD-6049,WH-104,77,85,15,0.31,2026-07-30 20:19:20,Synced
INV-81050,STR-501,PRD-6050,WH-104,91,175,3,3.36,2026-07-30 20:19:20,Discrepancy Warning
INV-81051,STR-502,PRD-6051,WH-104,85,158,15,3.42,2026-07-30 20:19:20,Discrepancy Warning
INV-81052,STR-503,PRD-6052,WH-103,65,342,19,2.72,2026-07-30 20:19:20,Discrepancy Warning
INV-81053,STR-504,PRD-6053,WH-102,110,144,18,3.88,2026-07-30 20:19:20,Discrepancy Warning
INV-81054,STR-505,PRD-6054,WH-102,28,212,12,0.49,2026-07-30 20:19:20,Synced
INV-81055,STR-501,PRD-6055,WH-103,21,150,19,3.05,2026-07-30 20:19:20,Discrepancy Warning
INV-81056,STR-502,PRD-6056,WH-102,81,220,9,3.52,2026-07-30 20:19:20,Discrepancy Warning
INV-81057,STR-503,PRD-6057,WH-101,40,61,4,1.1,2026-07-30 20:19:20,Synced
INV-81058,STR-504,PRD-6058,WH-102,113,231,5,0.36,2026-07-30 20:19:20,Synced
INV-81059,STR-505,PRD-6059,WH-101,122,301,3,3.92,2026-07-30 20:19:20,Discrepancy Warning
INV-81060,STR-501,PRD-6060,WH-101,31,321,6,2.93,2026-07-30 20:19:20,Discrepancy Warning
INV-81061,STR-502,PRD-6061,WH-103,23,211,16,2.74,2026-07-30 20:19:20,Discrepancy Warning
INV-81062,STR-503,PRD-6062,WH-104,44,244,8,2.45,2026-07-30 20:19:20,Discrepancy Warning
INV-81063,STR-504,PRD-6063,WH-101,139,273,7,0.41,2026-07-30 20:19:20,Synced
INV-81064,STR-505,PRD-6064,WH-102,35,248,16,2.06,2026-07-30 20:19:20,Discrepancy Warning
INV-81065,STR-501,PRD-6065,WH-101,114,203,3,3.14,2026-07-30 20:19:20,Discrepancy Warning
INV-81066,STR-502,PRD-6066,WH-102,103,294,3,3.6,2026-07-30 20:19:20,Discrepancy Warning
INV-81067,STR-503,PRD-6067,WH-101,54,258,13,3.27,2026-07-30 20:19:20,Discrepancy Warning
INV-81068,STR-504,PRD-6068,WH-102,35,352,14,2.93,2026-07-30 20:19:20,Discrepancy Warning
INV-81069,STR-505,PRD-6069,WH-102,55,169,20,3.77,2026-07-30 20:19:20,Discrepancy Warning
INV-81070,STR-501,PRD-6070,WH-103,14,109,20,2.32,2026-07-30 20:19:20,Discrepancy Warning
INV-81071,STR-502,PRD-6071,WH-103,120,233,17,1.61,2026-07-30 20:19:20,Synced
INV-81072,STR-503,PRD-6072,WH-101,31,153,17,1.46,2026-07-30 20:19:20,Synced
INV-81073,STR-504,PRD-6073,WH-102,34,232,13,0.65,2026-07-30 20:19:20,Synced
INV-81074,STR-505,PRD-6074,WH-102,59,74,13,2.52,2026-07-30 20:19:20,Discrepancy Warning
INV-81075,STR-501,PRD-6075,WH-104,147,217,4,0.85,2026-07-30 20:19:20,Synced
INV-81076,STR-502,PRD-6076,WH-101,115,71,9,0.47,2026-07-30 20:19:20,Synced
INV-81077,STR-503,PRD-6077,WH-101,113,164,5,0.91,2026-07-30 20:19:20,Synced
INV-81078,STR-504,PRD-6078,WH-104,24,261,3,0.7,2026-07-30 20:19:20,Synced
INV-81079,STR-505,PRD-6079,WH-104,57,33,8,3.49,2026-07-30 20:19:20,Discrepancy Warning
