order_id,store_id,order_date,channel,product_id,quantity,unit_price_inr,total_amount_inr,shipping_cost_inr,payment_method,order_status,escrow_txn_id
ORD-12155,STR-501,2025-09-09,Amazon IN,PRD-6837,3,699,2097,180,Net Banking,Delivered,ESC-32155
ORD-12156,STR-502,2025-04-02,Amazon IN,PRD-7046,1,699,699,120,COD,Delivered,ESC-32156
ORD-12157,STR-503,2026-02-26,Amazon IN,PRD-5661,4,699,2796,120,Net Banking,Returned,ESC-32157
ORD-12158,STR-504,2025-01-04,POS Counter,PRD-5506,2,999,1998,0,Cash,Delivered,ESC-32158
ORD-12159,STR-505,2026-02-03,Myntra,PRD-5695,2,3499,6998,90,Net Banking,Delivered,ESC-32159
ORD-12160,STR-501,2025-09-10,Instagram DM,PRD-6209,2,999,1998,150,COD,Returned,ESC-32160
ORD-12161,STR-502,2025-02-20,Instagram DM,PRD-5208,4,499,1996,90,UPI,Delivered,ESC-32161
ORD-12162,STR-503,2026-02-05,POS Counter,PRD-6382,2,499,998,0,Cash,Delivered,ESC-32162
ORD-12163,STR-504,2025-03-29,Instagram DM,PRD-5727,1,699,699,90,Net Banking,Delivered,ESC-32163
ORD-12164,STR-505,2026-02-13,Shopify Storefront,PRD-6569,1,2499,2499,120,COD,Delivered,ESC-32164
ORD-12165,STR-501,2025-12-10,Amazon IN,PRD-5500,2,699,1398,90,COD,Delivered,ESC-32165
ORD-12166,STR-502,2026-06-15,Amazon IN,PRD-7447,1,999,999,150,Net Banking,Delivered,ESC-32166
ORD-12167,STR-503,2025-04-12,Instagram DM,PRD-6529,4,2499,9996,90,UPI,Delivered,ESC-32167
ORD-12168,STR-504,2025-07-02,POS Counter,PRD-5351,1,3499,3499,0,Cash,Delivered,ESC-32168
ORD-12169,STR-505,2025-10-17,POS Counter,PRD-7337,3,2499,7497,0,Cash,Delivered,ESC-32169
ORD-12170,STR-501,2025-04-23,Amazon IN,PRD-5029,1,699,699,180,Net Banking,Delivered,ESC-32170
ORD-12171,STR-502,2025-07-14,Myntra,PRD-5496,3,699,2097,150,Net Banking,Delivered,ESC-32171
ORD-12172,STR-503,2025-02-01,Shopify Storefront,PRD-6845,3,499,1497,90,UPI,Delivered,ESC-32172
ORD-12173,STR-504,2026-03-23,Myntra,PRD-7062,4,1499,5996,120,Net Banking,Delivered,ESC-32173
ORD-12174,STR-505,2025-07-11,Myntra,PRD-5511,2,3499,6998,150,COD,In-Transit,ESC-32174
ORD-12175,STR-501,2025-11-16,Amazon IN,PRD-7363,1,999,999,90,Credit Card,Delivered,ESC-32175
ORD-12176,STR-502,2025-04-11,POS Counter,PRD-5253,3,699,2097,0,Cash,Delivered,ESC-32176
ORD-12177,STR-503,2026-01-03,Flipkart,PRD-7186,2,699,1398,120,Credit Card,Delivered,ESC-32177
ORD-12178,STR-504,2025-06-01,Instagram DM,PRD-6032,4,699,2796,150,COD,In-Transit,ESC-32178
ORD-12179,STR-505,2025-05-23,Amazon IN,PRD-6012,3,699,2097,90,COD,Delivered,ESC-32179
ORD-12180,STR-501,2026-05-01,Flipkart,PRD-5122,3,699,2097,180,Credit Card,Delivered,ESC-32180
ORD-12181,STR-502,2026-02-09,Flipkart,PRD-6239,1,2499,2499,150,COD,In-Transit,ESC-32181
ORD-12182,STR-503,2025-12-13,POS Counter,PRD-6197,1,499,499,0,Cash,Delivered,ESC-32182
ORD-12183,STR-504,2025-08-12,Instagram DM,PRD-5147,3,499,1497,60,COD,Cancelled,ESC-32183
ORD-12184,STR-505,2025-05-21,Amazon IN,PRD-6133,2,1499,2998,120,Net Banking,In-Transit,ESC-32184
ORD-12185,STR-501,2025-07-02,Flipkart,PRD-6780,2,2499,4998,180,Net Banking,Delivered,ESC-32185
ORD-12186,STR-502,2025-04-16,Myntra,PRD-5694,2,1499,2998,90,Credit Card,Delivered,ESC-32186
ORD-12187,STR-503,2026-03-13,Myntra,PRD-5088,4,3499,13996,60,Net Banking,Delivered,ESC-32187
ORD-12188,STR-504,2026-04-13,Instagram DM,PRD-5947,1,2499,2499,180,Net Banking,Delivered,ESC-32188
ORD-12189,STR-505,2026-03-13,Instagram DM,PRD-7370,2,3499,6998,60,Credit Card,Delivered,ESC-32189
ORD-12190,STR-501,2025-02-28,Amazon IN,PRD-5029,4,3499,13996,60,COD,Delivered,ESC-32190
ORD-12191,STR-502,2025-11-01,Myntra,PRD-6158,4,699,2796,120,COD,Delivered,ESC-32191
ORD-12192,STR-503,2025-05-09,Shopify Storefront,PRD-5974,1,999,999,180,Net Banking,Delivered,ESC-32192
ORD-12193,STR-504,2025-10-14,Instagram DM,PRD-6471,3,3499,10497,90,Credit Card,Returned,ESC-32193
ORD-12194,STR-505,2025-07-20,POS Counter,PRD-5142,3,2499,7497,0,Cash,Delivered,ESC-32194
ORD-12195,STR-501,2025-10-29,Shopify Storefront,PRD-7384,4,699,2796,120,UPI,Returned,ESC-32195
ORD-12196,STR-502,2026-02-25,Flipkart,PRD-6265,3,499,1497,90,COD,Delivered,ESC-32196
ORD-12197,STR-503,2025-01-11,Amazon IN,PRD-5125,3,499,1497,150,Credit Card,Delivered,ESC-32197
ORD-12198,STR-504,2025-08-31,Amazon IN,PRD-5551,4,3499,13996,150,COD,In-Transit,ESC-32198
ORD-12199,STR-505,2025-08-10,Instagram DM,PRD-7233,1,699,699,180,UPI,Delivered,ESC-32199
ORD-12200,STR-501,2025-11-11,Instagram DM,PRD-6816,3,699,2097,60,UPI,Returned,ESC-32200
ORD-12201,STR-502,2026-03-10,POS Counter,PRD-7040,2,499,998,0,Cash,Delivered,ESC-32201
ORD-12202,STR-503,2025-07-30,POS Counter,PRD-5431,1,2499,2499,0,Cash,Delivered,ESC-32202
ORD-12203,STR-504,2025-06-15,POS Counter,PRD-5221,4,3499,13996,0,Cash,Delivered,ESC-32203
ORD-12204,STR-505,2025-09-23,Instagram DM,PRD-5108,1,699,699,180,UPI,Delivered,ESC-32204
ORD-12205,STR-501,2026-03-04,Amazon IN,PRD-7242,3,3499,10497,60,UPI,Returned,ESC-32205
ORD-12206,STR-502,2025-06-06,Amazon IN,PRD-5311,3,499,1497,180,UPI,Delivered,ESC-32206
ORD-12207,STR-503,2025-09-26,Flipkart,PRD-5257,4,3499,13996,180,COD,Delivered,ESC-32207
ORD-12208,STR-504,2025-03-07,Amazon IN,PRD-7327,4,499,1996,90,Credit Card,Cancelled,ESC-32208
ORD-12209,STR-505,2026-05-23,Amazon IN,PRD-5873,2,999,1998,120,Credit Card,Delivered,ESC-32209
ORD-12210,STR-501,2025-03-09,Shopify Storefront,PRD-5086,3,1499,4497,60,UPI,Delivered,ESC-32210
ORD-12211,STR-502,2025-07-24,Shopify Storefront,PRD-5961,3,999,2997,120,COD,Delivered,ESC-32211
ORD-12212,STR-503,2026-04-29,POS Counter,PRD-5524,2,2499,4998,0,Cash,Cancelled,ESC-32212
ORD-12213,STR-504,2026-03-10,Instagram DM,PRD-6902,2,3499,6998,60,COD,Delivered,ESC-32213
ORD-12214,STR-505,2026-05-24,Instagram DM,PRD-7269,4,1499,5996,150,COD,Delivered,ESC-32214
ORD-12215,STR-501,2025-08-11,Myntra,PRD-6968,4,3499,13996,60,Credit Card,Delivered,ESC-32215
ORD-12216,STR-502,2025-08-17,Myntra,PRD-6870,2,499,998,120,COD,Delivered,ESC-32216
ORD-12217,STR-503,2025-04-30,Myntra,PRD-6036,3,999,2997,180,COD,Returned,ESC-32217
ORD-12218,STR-504,2025-10-15,Shopify Storefront,PRD-7206,1,1499,1499,180,COD,Delivered,ESC-32218
ORD-12219,STR-505,2025-04-20,Amazon IN,PRD-6985,3,2499,7497,120,Credit Card,Returned,ESC-32219
ORD-12220,STR-501,2026-02-05,Instagram DM,PRD-5575,1,999,999,120,Net Banking,Delivered,ESC-32220
ORD-12221,STR-502,2025-07-07,Flipkart,PRD-5333,3,999,2997,60,COD,Delivered,ESC-32221
ORD-12222,STR-503,2026-04-13,Shopify Storefront,PRD-5575,1,3499,3499,150,UPI,Delivered,ESC-32222
ORD-12223,STR-504,2025-10-13,POS Counter,PRD-5226,3,999,2997,0,Cash,Delivered,ESC-32223
ORD-12224,STR-505,2025-12-23,Instagram DM,PRD-6379,2,3499,6998,120,Net Banking,Delivered,ESC-32224
ORD-12225,STR-501,2026-06-13,Instagram DM,PRD-7431,4,1499,5996,150,Credit Card,Delivered,ESC-32225
ORD-12226,STR-502,2025-02-02,Instagram DM,PRD-5159,4,699,2796,60,Net Banking,Delivered,ESC-32226
ORD-12227,STR-503,2025-03-11,Shopify Storefront,PRD-5712,3,1499,4497,60,COD,Delivered,ESC-32227
ORD-12228,STR-504,2025-01-16,Amazon IN,PRD-5389,1,3499,3499,120,COD,Delivered,ESC-32228
ORD-12229,STR-505,2026-03-05,Amazon IN,PRD-6120,2,1499,2998,90,Net Banking,Delivered,ESC-32229
ORD-12230,STR-501,2025-09-22,Myntra,PRD-7248,4,1499,5996,60,UPI,Delivered,ESC-32230
ORD-12231,STR-502,2026-04-20,Flipkart,PRD-5057,2,699,1398,90,Net Banking,Delivered,ESC-32231
ORD-12232,STR-503,2025-10-28,POS Counter,PRD-5120,4,699,2796,0,Cash,Delivered,ESC-32232
ORD-12233,STR-504,2026-01-21,Instagram DM,PRD-6734,4,3499,13996,120,UPI,Delivered,ESC-32233
ORD-12234,STR-505,2025-08-22,Myntra,PRD-5415,4,1499,5996,180,Credit Card,Delivered,ESC-32234
ORD-12235,STR-501,2026-04-24,Shopify Storefront,PRD-6158,1,499,499,90,UPI,Delivered,ESC-32235
ORD-12236,STR-502,2025-09-08,POS Counter,PRD-6014,1,999,999,0,Cash,Returned,ESC-32236
ORD-12237,STR-503,2026-01-24,Amazon IN,PRD-5397,1,699,699,150,Net Banking,Delivered,ESC-32237
ORD-12238,STR-504,2025-01-23,POS Counter,PRD-6111,2,1499,2998,0,Cash,Delivered,ESC-32238
ORD-12239,STR-505,2025-06-08,Amazon IN,PRD-6562,4,999,3996,60,Net Banking,Delivered,ESC-32239
ORD-12240,STR-501,2025-04-04,Instagram DM,PRD-5635,2,499,998,60,Net Banking,Delivered,ESC-32240
ORD-12241,STR-502,2025-01-28,Instagram DM,PRD-5564,1,1499,1499,60,COD,Delivered,ESC-32241
ORD-12242,STR-503,2025-07-28,Shopify Storefront,PRD-5136,3,699,2097,90,UPI,Cancelled,ESC-32242
ORD-12243,STR-504,2026-03-11,Flipkart,PRD-6001,3,699,2097,180,Net Banking,Delivered,ESC-32243
ORD-12244,STR-505,2025-05-03,Shopify Storefront,PRD-6677,1,3499,3499,120,Net Banking,Delivered,ESC-32244
ORD-12245,STR-501,2025-03-29,Myntra,PRD-6128,3,999,2997,90,COD,Delivered,ESC-32245
ORD-12246,STR-502,2025-06-07,Flipkart,PRD-7171,2,3499,6998,180,Net Banking,Delivered,ESC-32246
ORD-12247,STR-503,2025-11-15,Shopify Storefront,PRD-5750,2,699,1398,90,Net Banking,Delivered,ESC-32247
ORD-12248,STR-504,2026-06-08,Shopify Storefront,PRD-5845,3,3499,10497,90,UPI,Delivered,ESC-32248
ORD-12249,STR-505,2025-02-16,Flipkart,PRD-7083,1,2499,2499,150,Credit Card,Delivered,ESC-32249
ORD-12250,STR-501,2026-01-02,POS Counter,PRD-6149,4,1499,5996,0,Cash,Delivered,ESC-32250
ORD-12251,STR-502,2025-09-17,Amazon IN,PRD-6121,4,999,3996,180,Credit Card,Delivered,ESC-32251
ORD-12252,STR-503,2025-02-24,Shopify Storefront,PRD-6781,1,1499,1499,180,Credit Card,Delivered,ESC-32252
ORD-12253,STR-504,2026-04-14,Amazon IN,PRD-6496,2,1499,2998,150,Credit Card,Delivered,ESC-32253
ORD-12254,STR-505,2026-01-24,Shopify Storefront,PRD-7388,1,699,699,60,UPI,In-Transit,ESC-32254
ORD-12255,STR-501,2025-06-10,Amazon IN,PRD-6038,3,3499,10497,90,COD,Delivered,ESC-32255
ORD-12256,STR-502,2025-08-16,POS Counter,PRD-6036,4,499,1996,0,Cash,Delivered,ESC-32256
ORD-12257,STR-503,2025-05-27,Flipkart,PRD-5558,3,3499,10497,60,COD,Delivered,ESC-32257
ORD-12258,STR-504,2025-02-28,POS Counter,PRD-5540,3,499,1497,0,Cash,Delivered,ESC-32258
ORD-12259,STR-505,2025-08-25,Instagram DM,PRD-7395,3,699,2097,180,Net Banking,Returned,ESC-32259
ORD-12260,STR-501,2026-01-02,POS Counter,PRD-5995,4,499,1996,0,Cash,Delivered,ESC-32260
ORD-12261,STR-502,2026-05-27,Myntra,PRD-6084,4,3499,13996,120,Net Banking,Returned,ESC-32261
ORD-12262,STR-503,2025-12-29,Flipkart,PRD-7077,1,699,699,150,Credit Card,Delivered,ESC-32262
ORD-12263,STR-504,2025-05-28,Flipkart,PRD-5437,2,699,1398,90,Net Banking,Returned,ESC-32263
ORD-12264,STR-505,2025-08-02,Flipkart,PRD-5530,4,1499,5996,60,COD,Delivered,ESC-32264
ORD-12265,STR-501,2025-10-11,Shopify Storefront,PRD-6140,4,999,3996,120,UPI,Delivered,ESC-32265
ORD-12266,STR-502,2026-06-01,Shopify Storefront,PRD-5503,1,999,999,60,Credit Card,Delivered,ESC-32266
ORD-12267,STR-503,2025-06-15,Shopify Storefront,PRD-6954,3,3499,10497,120,Net Banking,Delivered,ESC-32267
ORD-12268,STR-504,2026-03-07,Flipkart,PRD-6973,3,699,2097,90,Credit Card,Delivered,ESC-32268
ORD-12269,STR-505,2025-08-23,Instagram DM,PRD-6872,2,3499,6998,90,COD,Delivered,ESC-32269
ORD-12270,STR-501,2026-03-05,Instagram DM,PRD-7370,2,499,998,120,UPI,Delivered,ESC-32270
ORD-12271,STR-502,2025-01-02,Flipkart,PRD-6807,2,499,998,120,Credit Card,In-Transit,ESC-32271
ORD-12272,STR-503,2026-01-27,Amazon IN,PRD-5888,4,499,1996,120,Net Banking,Delivered,ESC-32272
ORD-12273,STR-504,2025-12-31,POS Counter,PRD-5018,2,499,998,0,Cash,Delivered,ESC-32273
ORD-12274,STR-505,2025-08-16,Shopify Storefront,PRD-7328,3,499,1497,150,Credit Card,In-Transit,ESC-32274
ORD-12275,STR-501,2025-04-18,POS Counter,PRD-6952,2,999,1998,0,Cash,Returned,ESC-32275
ORD-12276,STR-502,2025-11-15,Myntra,PRD-6393,1,699,699,150,Net Banking,Delivered,ESC-32276
ORD-12277,STR-503,2025-06-02,Flipkart,PRD-7229,1,499,499,180,UPI,Delivered,ESC-32277
ORD-12278,STR-504,2026-05-05,Shopify Storefront,PRD-5642,1,2499,2499,180,Net Banking,Delivered,ESC-32278
ORD-12279,STR-505,2025-11-28,Myntra,PRD-6694,1,699,699,90,Credit Card,Delivered,ESC-32279
ORD-12280,STR-501,2026-06-13,Instagram DM,PRD-6903,3,499,1497,150,Net Banking,Delivered,ESC-32280
ORD-12281,STR-502,2025-06-21,POS Counter,PRD-5057,1,1499,1499,0,Cash,In-Transit,ESC-32281
ORD-12282,STR-503,2025-10-17,Shopify Storefront,PRD-6905,3,499,1497,90,Net Banking,Delivered,ESC-32282
ORD-12283,STR-504,2025-02-18,Flipkart,PRD-7103,4,1499,5996,120,COD,Delivered,ESC-32283
ORD-12284,STR-505,2025-12-13,Myntra,PRD-5398,3,999,2997,60,Net Banking,Delivered,ESC-32284
ORD-12285,STR-501,2025-09-12,Flipkart,PRD-6689,3,3499,10497,150,Credit Card,Delivered,ESC-32285
ORD-12286,STR-502,2025-04-17,Myntra,PRD-5512,3,3499,10497,90,UPI,Delivered,ESC-32286
ORD-12287,STR-503,2025-10-04,Instagram DM,PRD-6327,1,3499,3499,120,COD,Delivered,ESC-32287
ORD-12288,STR-504,2025-09-25,Instagram DM,PRD-5793,3,2499,7497,90,Net Banking,Delivered,ESC-32288
ORD-12289,STR-505,2025-09-20,Shopify Storefront,PRD-6809,4,2499,9996,180,Net Banking,Delivered,ESC-32289
ORD-12290,STR-501,2025-03-19,Shopify Storefront,PRD-5224,4,3499,13996,150,COD,Delivered,ESC-32290
ORD-12291,STR-502,2025-04-04,Myntra,PRD-6834,2,3499,6998,180,COD,Delivered,ESC-32291
ORD-12292,STR-503,2026-04-11,Flipkart,PRD-5215,1,699,699,120,Credit Card,In-Transit,ESC-32292
ORD-12293,STR-504,2025-12-31,Instagram DM,PRD-7448,2,999,1998,90,COD,Delivered,ESC-32293
ORD-12294,STR-505,2025-01-03,Amazon IN,PRD-5161,4,3499,13996,180,Credit Card,Delivered,ESC-32294
ORD-12295,STR-501,2026-04-03,Amazon IN,PRD-6614,2,1499,2998,180,Credit Card,Delivered,ESC-32295
ORD-12296,STR-502,2026-04-26,POS Counter,PRD-6403,4,499,1996,0,Cash,Delivered,ESC-32296
ORD-12297,STR-503,2026-02-03,Flipkart,PRD-5757,1,699,699,90,UPI,Delivered,ESC-32297
ORD-12298,STR-504,2026-06-03,Myntra,PRD-6430,1,999,999,90,Credit Card,Delivered,ESC-32298
ORD-12299,STR-505,2026-02-02,Flipkart,PRD-5081,1,2499,2499,180,UPI,In-Transit,ESC-32299
ORD-12300,STR-501,2025-08-06,Flipkart,PRD-7482,1,3499,3499,90,UPI,Delivered,ESC-32300
ORD-12301,STR-502,2025-09-09,Instagram DM,PRD-6662,3,3499,10497,90,Credit Card,Delivered,ESC-32301
ORD-12302,STR-503,2025-10-01,Myntra,PRD-7467,4,3499,13996,150,UPI,Delivered,ESC-32302
ORD-12303,STR-504,2025-02-15,Shopify Storefront,PRD-7043,3,1499,4497,60,Net Banking,Delivered,ESC-32303
ORD-12304,STR-505,2025-02-02,Shopify Storefront,PRD-6138,1,3499,3499,150,Net Banking,In-Transit,ESC-32304
ORD-12305,STR-501,2026-03-25,Shopify Storefront,PRD-6563,2,2499,4998,150,COD,Delivered,ESC-32305
ORD-12306,STR-502,2026-05-05,Instagram DM,PRD-7007,3,499,1497,120,Net Banking,Cancelled,ESC-32306
ORD-12307,STR-503,2026-06-21,POS Counter,PRD-6190,4,999,3996,0,Cash,Delivered,ESC-32307
ORD-12308,STR-504,2025-06-24,Flipkart,PRD-7073,3,699,2097,60,Net Banking,Delivered,ESC-32308
ORD-12309,STR-505,2026-03-05,POS Counter,PRD-6058,2,499,998,0,Cash,Delivered,ESC-32309
ORD-12310,STR-501,2025-05-20,POS Counter,PRD-5897,2,499,998,0,Cash,Delivered,ESC-32310
ORD-12311,STR-502,2025-01-25,Shopify Storefront,PRD-6889,1,699,699,90,UPI,Delivered,ESC-32311
ORD-12312,STR-503,2025-09-22,Amazon IN,PRD-6720,4,1499,5996,60,Net Banking,In-Transit,ESC-32312
ORD-12313,STR-504,2026-01-24,Flipkart,PRD-5029,3,999,2997,150,Credit Card,Delivered,ESC-32313
ORD-12314,STR-505,2025-11-14,Amazon IN,PRD-6803,4,1499,5996,150,COD,Returned,ESC-32314
ORD-12315,STR-501,2026-02-15,Amazon IN,PRD-6969,4,499,1996,180,Net Banking,Delivered,ESC-32315
ORD-12316,STR-502,2026-03-23,Amazon IN,PRD-6350,3,699,2097,60,COD,Delivered,ESC-32316
ORD-12317,STR-503,2026-06-16,Flipkart,PRD-7168,2,2499,4998,180,COD,Cancelled,ESC-32317
ORD-12318,STR-504,2025-10-10,POS Counter,PRD-5683,1,1499,1499,0,Cash,Delivered,ESC-32318
ORD-12319,STR-505,2026-01-06,Instagram DM,PRD-5167,4,2499,9996,90,COD,Delivered,ESC-32319
ORD-12320,STR-501,2026-03-19,Instagram DM,PRD-6129,1,499,499,150,COD,Delivered,ESC-32320
ORD-12321,STR-502,2025-07-27,Myntra,PRD-5154,2,699,1398,60,Net Banking,Delivered,ESC-32321
ORD-12322,STR-503,2025-07-14,Myntra,PRD-5980,2,499,998,60,UPI,Returned,ESC-32322
ORD-12323,STR-504,2025-12-29,Amazon IN,PRD-7056,3,999,2997,180,COD,Delivered,ESC-32323
ORD-12324,STR-505,2025-12-31,POS Counter,PRD-7333,4,499,1996,0,Cash,Delivered,ESC-32324
ORD-12325,STR-501,2025-10-11,POS Counter,PRD-6688,4,999,3996,0,Cash,Delivered,ESC-32325
ORD-12326,STR-502,2026-06-20,POS Counter,PRD-6300,1,1499,1499,0,Cash,Returned,ESC-32326
ORD-12327,STR-503,2025-07-24,Instagram DM,PRD-7055,4,3499,13996,60,Credit Card,Delivered,ESC-32327
ORD-12328,STR-504,2026-03-19,POS Counter,PRD-5833,3,3499,10497,0,Cash,In-Transit,ESC-32328
ORD-12329,STR-505,2026-03-24,Instagram DM,PRD-6026,1,1499,1499,180,Credit Card,Delivered,ESC-32329
ORD-12330,STR-501,2025-05-06,Myntra,PRD-7389,1,3499,3499,150,Credit Card,Delivered,ESC-32330
ORD-12331,STR-502,2025-11-10,Instagram DM,PRD-6928,4,3499,13996,90,Credit Card,Delivered,ESC-32331
ORD-12332,STR-503,2026-03-18,Myntra,PRD-6483,1,1499,1499,180,COD,Delivered,ESC-32332
ORD-12333,STR-504,2025-02-19,Shopify Storefront,PRD-5017,2,3499,6998,150,UPI,Delivered,ESC-32333
ORD-12334,STR-505,2025-11-17,Instagram DM,PRD-5522,1,699,699,180,COD,Delivered,ESC-32334
ORD-12335,STR-501,2026-01-10,Instagram DM,PRD-5309,1,3499,3499,120,Net Banking,Delivered,ESC-32335
ORD-12336,STR-502,2025-11-09,Instagram DM,PRD-6109,4,3499,13996,90,Credit Card,Delivered,ESC-32336
ORD-12337,STR-503,2026-03-12,Flipkart,PRD-5890,2,2499,4998,90,Net Banking,Delivered,ESC-32337
ORD-12338,STR-504,2025-07-13,Instagram DM,PRD-5539,4,699,2796,120,Credit Card,Delivered,ESC-32338
ORD-12339,STR-505,2025-01-15,POS Counter,PRD-5220,4,999,3996,0,Cash,Delivered,ESC-32339
ORD-12340,STR-501,2026-06-24,Amazon IN,PRD-5269,3,699,2097,60,Credit Card,In-Transit,ESC-32340
ORD-12341,STR-502,2025-02-20,Flipkart,PRD-6147,3,499,1497,180,Credit Card,Delivered,ESC-32341
ORD-12342,STR-503,2026-06-12,Shopify Storefront,PRD-7394,4,499,1996,90,Net Banking,Delivered,ESC-32342
ORD-12343,STR-504,2025-03-30,Shopify Storefront,PRD-5050,4,1499,5996,60,Credit Card,Delivered,ESC-32343
ORD-12344,STR-505,2025-05-13,Flipkart,PRD-6945,2,1499,2998,150,Net Banking,Delivered,ESC-32344
ORD-12345,STR-501,2025-03-08,Flipkart,PRD-5522,4,999,3996,150,Credit Card,Delivered,ESC-32345
ORD-12346,STR-502,2025-04-20,Amazon IN,PRD-6918,1,699,699,150,COD,Delivered,ESC-32346
ORD-12347,STR-503,2025-08-11,Myntra,PRD-5523,3,699,2097,150,UPI,In-Transit,ESC-32347
ORD-12348,STR-504,2025-04-11,POS Counter,PRD-6044,2,3499,6998,0,Cash,Delivered,ESC-32348
ORD-12349,STR-505,2025-02-21,Flipkart,PRD-5646,4,2499,9996,180,Net Banking,Delivered,ESC-32349
ORD-12350,STR-501,2026-04-30,POS Counter,PRD-5882,1,699,699,0,Cash,Delivered,ESC-32350
ORD-12351,STR-502,2025-02-14,POS Counter,PRD-6843,1,3499,3499,0,Cash,Delivered,ESC-32351
ORD-12352,STR-503,2025-06-01,Flipkart,PRD-6420,2,2499,4998,120,Net Banking,Delivered,ESC-32352
ORD-12353,STR-504,2025-07-05,Shopify Storefront,PRD-5367,4,3499,13996,90,Credit Card,Delivered,ESC-32353
ORD-12354,STR-505,2025-04-01,Shopify Storefront,PRD-5016,3,999,2997,90,COD,Delivered,ESC-32354
ORD-12355,STR-501,2025-10-01,Amazon IN,PRD-6029,2,699,1398,180,COD,Delivered,ESC-32355
ORD-12356,STR-502,2025-06-10,Instagram DM,PRD-5031,1,1499,1499,90,Credit Card,Returned,ESC-32356
ORD-12357,STR-503,2025-09-02,Amazon IN,PRD-5644,4,2499,9996,60,COD,Returned,ESC-32357
ORD-12358,STR-504,2025-02-27,Myntra,PRD-5895,2,2499,4998,120,Credit Card,Delivered,ESC-32358
ORD-12359,STR-505,2025-02-14,Shopify Storefront,PRD-6733,2,3499,6998,90,Net Banking,Delivered,ESC-32359
ORD-12360,STR-501,2026-04-02,Amazon IN,PRD-6162,4,999,3996,180,COD,Delivered,ESC-32360
ORD-12361,STR-502,2025-11-13,Flipkart,PRD-5114,2,999,1998,120,COD,Delivered,ESC-32361
ORD-12362,STR-503,2025-10-21,Flipkart,PRD-6449,4,2499,9996,120,UPI,Delivered,ESC-32362
ORD-12363,STR-504,2025-12-07,Shopify Storefront,PRD-6907,3,1499,4497,90,Net Banking,Cancelled,ESC-32363
ORD-12364,STR-505,2026-05-27,Flipkart,PRD-7331,4,999,3996,180,Net Banking,Returned,ESC-32364
ORD-12365,STR-501,2025-01-13,Shopify Storefront,PRD-5937,2,1499,2998,120,Credit Card,Delivered,ESC-32365
ORD-12366,STR-502,2026-06-13,Amazon IN,PRD-5573,1,499,499,180,Credit Card,Delivered,ESC-32366
ORD-12367,STR-503,2025-04-05,Instagram DM,PRD-6088,3,999,2997,150,Net Banking,In-Transit,ESC-32367
ORD-12368,STR-504,2025-08-24,Flipkart,PRD-6625,4,499,1996,120,UPI,Delivered,ESC-32368
ORD-12369,STR-505,2025-08-08,Shopify Storefront,PRD-5758,4,499,1996,180,UPI,Delivered,ESC-32369
ORD-12370,STR-501,2025-07-03,Myntra,PRD-7292,2,499,998,60,Credit Card,Delivered,ESC-32370
ORD-12371,STR-502,2025-07-14,Myntra,PRD-5626,2,2499,4998,120,UPI,Delivered,ESC-32371
ORD-12372,STR-503,2026-02-08,POS Counter,PRD-7282,3,499,1497,0,Cash,Delivered,ESC-32372
ORD-12373,STR-504,2026-03-19,Instagram DM,PRD-7424,3,699,2097,180,UPI,Returned,ESC-32373
ORD-12374,STR-505,2026-05-26,Flipkart,PRD-6876,1,499,499,150,Credit Card,Delivered,ESC-32374
ORD-12375,STR-501,2026-02-06,Flipkart,PRD-7489,3,3499,10497,180,Credit Card,Delivered,ESC-32375
ORD-12376,STR-502,2025-11-13,POS Counter,PRD-7122,4,2499,9996,0,Cash,Delivered,ESC-32376
ORD-12377,STR-503,2025-12-31,Instagram DM,PRD-5068,3,999,2997,180,Credit Card,Delivered,ESC-32377
ORD-12378,STR-504,2026-05-04,POS Counter,PRD-6545,4,2499,9996,0,Cash,Delivered,ESC-32378
ORD-12379,STR-505,2025-05-30,POS Counter,PRD-5585,3,1499,4497,0,Cash,Delivered,ESC-32379
ORD-12380,STR-501,2025-06-12,Flipkart,PRD-6004,3,3499,10497,150,Credit Card,Delivered,ESC-32380
ORD-12381,STR-502,2026-04-24,POS Counter,PRD-5789,2,999,1998,0,Cash,Delivered,ESC-32381
ORD-12382,STR-503,2026-03-17,Flipkart,PRD-6630,1,499,499,120,UPI,Returned,ESC-32382
ORD-12383,STR-504,2025-02-19,Flipkart,PRD-7103,4,699,2796,180,COD,Delivered,ESC-32383
ORD-12384,STR-505,2025-06-23,Amazon IN,PRD-6027,3,499,1497,90,Net Banking,Delivered,ESC-32384
ORD-12385,STR-501,2025-11-28,Flipkart,PRD-5356,2,3499,6998,120,Net Banking,Delivered,ESC-32385
ORD-12386,STR-502,2025-04-14,Myntra,PRD-6015,1,499,499,150,Credit Card,Delivered,ESC-32386
ORD-12387,STR-503,2025-03-11,POS Counter,PRD-5834,4,1499,5996,0,Cash,Delivered,ESC-32387
ORD-12388,STR-504,2025-09-11,Instagram DM,PRD-7499,1,499,499,90,Credit Card,Returned,ESC-32388
ORD-12389,STR-505,2025-08-09,Shopify Storefront,PRD-7053,3,699,2097,60,UPI,Delivered,ESC-32389
ORD-12390,STR-501,2025-04-12,Amazon IN,PRD-5623,2,499,998,90,Credit Card,Delivered,ESC-32390
ORD-12391,STR-502,2025-03-10,Amazon IN,PRD-5020,2,499,998,90,COD,Delivered,ESC-32391
