shipment_id,order_id,carrier_name,tracking_number,promised_days,actual_days,shipping_cost_inr,sla_status
SHP-41629,ORD-11629,Ecom Express,TRK901629,3,3,60,SLA Met
SHP-41630,ORD-11630,Shadowfax Surface,TRK901630,2,2,180,SLA Met
SHP-41632,ORD-11632,XpressBees Surface,TRK901632,2,2,90,SLA Met
SHP-41634,ORD-11634,Delhivery Direct,TRK901634,4,7,90,SLA Breached
SHP-41635,ORD-11635,Ecom Express,TRK901635,3,3,60,SLA Met
SHP-41636,ORD-11636,Delhivery Direct,TRK901636,5,9,120,SLA Breached
SHP-41640,ORD-11640,Delhivery Direct,TRK901640,3,4,150,SLA Breached
SHP-41641,ORD-11641,Shadowfax Surface,TRK901641,5,5,90,SLA Met
SHP-41642,ORD-11642,XpressBees Surface,TRK901642,2,2,60,SLA Met
SHP-41643,ORD-11643,Ecom Express,TRK901643,2,2,180,SLA Met
SHP-41644,ORD-11644,Shadowfax Surface,TRK901644,4,4,150,SLA Met
SHP-41645,ORD-11645,XpressBees Surface,TRK901645,4,4,60,SLA Met
SHP-41646,ORD-11646,BlueDart Express,TRK901646,2,2,90,SLA Met
SHP-41647,ORD-11647,Delhivery Direct,TRK901647,3,3,90,SLA Met
SHP-41648,ORD-11648,XpressBees Surface,TRK901648,4,6,120,SLA Breached
SHP-41649,ORD-11649,Delhivery Direct,TRK901649,5,7,60,SLA Breached
SHP-41650,ORD-11650,Shadowfax Surface,TRK901650,2,2,120,SLA Met
SHP-41651,ORD-11651,XpressBees Surface,TRK901651,4,4,150,SLA Met
SHP-41652,ORD-11652,Ecom Express,TRK901652,2,2,120,SLA Met
SHP-41653,ORD-11653,Delhivery Direct,TRK901653,4,4,90,SLA Met
SHP-41654,ORD-11654,Delhivery Direct,TRK901654,5,5,180,SLA Met
SHP-41655,ORD-11655,BlueDart Express,TRK901655,3,3,120,SLA Met
SHP-41656,ORD-11656,BlueDart Express,TRK901656,5,8,180,SLA Breached
SHP-41657,ORD-11657,Delhivery Direct,TRK901657,3,6,150,SLA Breached
SHP-41658,ORD-11658,BlueDart Express,TRK901658,5,5,120,SLA Met
SHP-41659,ORD-11659,Shadowfax Surface,TRK901659,5,5,60,SLA Met
SHP-41661,ORD-11661,BlueDart Express,TRK901661,4,4,180,SLA Met
SHP-41662,ORD-11662,XpressBees Surface,TRK901662,4,4,120,SLA Met
SHP-41663,ORD-11663,XpressBees Surface,TRK901663,5,5,150,SLA Met
SHP-41664,ORD-11664,Shadowfax Surface,TRK901664,4,4,180,SLA Met
SHP-41665,ORD-11665,Delhivery Direct,TRK901665,5,5,120,SLA Met
SHP-41666,ORD-11666,BlueDart Express,TRK901666,3,3,60,SLA Met
SHP-41668,ORD-11668,BlueDart Express,TRK901668,2,2,150,SLA Met
SHP-41669,ORD-11669,Delhivery Direct,TRK901669,2,2,150,SLA Met
SHP-41670,ORD-11670,Ecom Express,TRK901670,4,4,180,SLA Met
SHP-41672,ORD-11672,XpressBees Surface,TRK901672,2,2,120,SLA Met
SHP-41674,ORD-11674,XpressBees Surface,TRK901674,4,4,60,SLA Met
SHP-41675,ORD-11675,Ecom Express,TRK901675,2,2,120,SLA Met
SHP-41676,ORD-11676,Shadowfax Surface,TRK901676,3,3,150,SLA Met
SHP-41677,ORD-11677,Shadowfax Surface,TRK901677,4,6,150,SLA Breached
SHP-41679,ORD-11679,Ecom Express,TRK901679,3,3,180,SLA Met
SHP-41680,ORD-11680,Delhivery Direct,TRK901680,3,6,150,SLA Breached
SHP-41681,ORD-11681,Delhivery Direct,TRK901681,5,5,60,SLA Met
SHP-41682,ORD-11682,BlueDart Express,TRK901682,3,3,180,SLA Met
SHP-41684,ORD-11684,BlueDart Express,TRK901684,2,2,180,SLA Met
SHP-41685,ORD-11685,Shadowfax Surface,TRK901685,4,4,90,SLA Met
SHP-41686,ORD-11686,BlueDart Express,TRK901686,3,3,180,SLA Met
SHP-41687,ORD-11687,Shadowfax Surface,TRK901687,3,6,150,SLA Breached
SHP-41688,ORD-11688,Shadowfax Surface,TRK901688,5,5,60,SLA Met
SHP-41690,ORD-11690,XpressBees Surface,TRK901690,3,3,60,SLA Met
SHP-41691,ORD-11691,Ecom Express,TRK901691,5,5,60,SLA Met
SHP-41693,ORD-11693,Shadowfax Surface,TRK901693,2,2,150,SLA Met
SHP-41694,ORD-11694,BlueDart Express,TRK901694,5,5,120,SLA Met
SHP-41695,ORD-11695,BlueDart Express,TRK901695,3,5,150,SLA Breached
SHP-41696,ORD-11696,BlueDart Express,TRK901696,3,3,150,SLA Met
SHP-41697,ORD-11697,BlueDart Express,TRK901697,3,3,180,SLA Met
SHP-41698,ORD-11698,Ecom Express,TRK901698,2,2,60,SLA Met
SHP-41699,ORD-11699,XpressBees Surface,TRK901699,3,3,60,SLA Met
SHP-41700,ORD-11700,BlueDart Express,TRK901700,2,6,150,SLA Breached
SHP-41701,ORD-11701,XpressBees Surface,TRK901701,3,3,90,SLA Met
SHP-41702,ORD-11702,Delhivery Direct,TRK901702,5,5,60,SLA Met
SHP-41706,ORD-11706,BlueDart Express,TRK901706,3,3,180,SLA Met
SHP-41707,ORD-11707,Shadowfax Surface,TRK901707,2,5,90,SLA Breached
SHP-41708,ORD-11708,Ecom Express,TRK901708,4,4,180,SLA Met
SHP-41709,ORD-11709,BlueDart Express,TRK901709,4,8,60,SLA Breached
SHP-41710,ORD-11710,Ecom Express,TRK901710,4,4,90,SLA Met
SHP-41711,ORD-11711,Ecom Express,TRK901711,4,4,150,SLA Met
SHP-41712,ORD-11712,BlueDart Express,TRK901712,5,5,150,SLA Met
SHP-41714,ORD-11714,BlueDart Express,TRK901714,4,4,60,SLA Met
SHP-41715,ORD-11715,XpressBees Surface,TRK901715,5,5,120,SLA Met
SHP-41716,ORD-11716,XpressBees Surface,TRK901716,5,5,150,SLA Met
SHP-41717,ORD-11717,BlueDart Express,TRK901717,3,6,180,SLA Breached
SHP-41719,ORD-11719,Delhivery Direct,TRK901719,5,5,180,SLA Met
SHP-41720,ORD-11720,Ecom Express,TRK901720,5,5,60,SLA Met
SHP-41721,ORD-11721,XpressBees Surface,TRK901721,5,5,60,SLA Met
SHP-41722,ORD-11722,Shadowfax Surface,TRK901722,2,2,90,SLA Met
SHP-41723,ORD-11723,XpressBees Surface,TRK901723,5,5,150,SLA Met
SHP-41724,ORD-11724,XpressBees Surface,TRK901724,4,4,60,SLA Met
SHP-41726,ORD-11726,Shadowfax Surface,TRK901726,5,5,180,SLA Met
SHP-41727,ORD-11727,Shadowfax Surface,TRK901727,3,3,150,SLA Met
SHP-41728,ORD-11728,Shadowfax Surface,TRK901728,2,2,120,SLA Met
SHP-41729,ORD-11729,Ecom Express,TRK901729,3,5,120,SLA Breached
SHP-41730,ORD-11730,Ecom Express,TRK901730,2,2,180,SLA Met
SHP-41731,ORD-11731,Shadowfax Surface,TRK901731,2,2,60,SLA Met
SHP-41732,ORD-11732,Shadowfax Surface,TRK901732,3,3,120,SLA Met
SHP-41733,ORD-11733,Shadowfax Surface,TRK901733,4,4,60,SLA Met
SHP-41734,ORD-11734,Shadowfax Surface,TRK901734,3,3,90,SLA Met
SHP-41735,ORD-11735,XpressBees Surface,TRK901735,2,2,60,SLA Met
SHP-41736,ORD-11736,Delhivery Direct,TRK901736,3,3,150,SLA Met
SHP-41737,ORD-11737,BlueDart Express,TRK901737,5,5,180,SLA Met
SHP-41738,ORD-11738,Shadowfax Surface,TRK901738,5,5,90,SLA Met
SHP-41739,ORD-11739,XpressBees Surface,TRK901739,3,3,120,SLA Met
SHP-41740,ORD-11740,Shadowfax Surface,TRK901740,4,8,180,SLA Breached
SHP-41741,ORD-11741,Delhivery Direct,TRK901741,5,5,120,SLA Met
SHP-41742,ORD-11742,Delhivery Direct,TRK901742,5,5,150,SLA Met
SHP-41744,ORD-11744,XpressBees Surface,TRK901744,5,5,150,SLA Met
SHP-41745,ORD-11745,Shadowfax Surface,TRK901745,5,5,120,SLA Met
SHP-41747,ORD-11747,Ecom Express,TRK901747,5,7,60,SLA Breached
SHP-41748,ORD-11748,Delhivery Direct,TRK901748,2,2,150,SLA Met
SHP-41749,ORD-11749,Ecom Express,TRK901749,4,4,150,SLA Met
SHP-41750,ORD-11750,Delhivery Direct,TRK901750,3,3,150,SLA Met
SHP-41751,ORD-11751,Ecom Express,TRK901751,3,4,120,SLA Breached
SHP-41754,ORD-11754,Shadowfax Surface,TRK901754,5,5,150,SLA Met
SHP-41756,ORD-11756,Ecom Express,TRK901756,2,2,90,SLA Met
SHP-41757,ORD-11757,BlueDart Express,TRK901757,5,5,180,SLA Met
SHP-41758,ORD-11758,Shadowfax Surface,TRK901758,3,3,180,SLA Met
SHP-41759,ORD-11759,Ecom Express,TRK901759,4,7,180,SLA Breached
SHP-41760,ORD-11760,Shadowfax Surface,TRK901760,2,2,180,SLA Met
SHP-41761,ORD-11761,Delhivery Direct,TRK901761,5,5,90,SLA Met
SHP-41763,ORD-11763,Ecom Express,TRK901763,3,3,150,SLA Met
SHP-41765,ORD-11765,Shadowfax Surface,TRK901765,3,3,180,SLA Met
SHP-41766,ORD-11766,Shadowfax Surface,TRK901766,4,7,180,SLA Breached
SHP-41768,ORD-11768,XpressBees Surface,TRK901768,4,4,120,SLA Met
SHP-41771,ORD-11771,Ecom Express,TRK901771,4,4,90,SLA Met
SHP-41772,ORD-11772,Ecom Express,TRK901772,5,5,60,SLA Met
SHP-41773,ORD-11773,XpressBees Surface,TRK901773,5,7,120,SLA Breached
SHP-41774,ORD-11774,Ecom Express,TRK901774,5,5,120,SLA Met
SHP-41776,ORD-11776,Delhivery Direct,TRK901776,5,6,180,SLA Breached
SHP-41779,ORD-11779,BlueDart Express,TRK901779,2,2,60,SLA Met
SHP-41780,ORD-11780,Delhivery Direct,TRK901780,5,5,60,SLA Met
SHP-41782,ORD-11782,BlueDart Express,TRK901782,4,6,180,SLA Breached
SHP-41783,ORD-11783,Ecom Express,TRK901783,5,5,150,SLA Met
SHP-41784,ORD-11784,Ecom Express,TRK901784,4,4,150,SLA Met
SHP-41785,ORD-11785,Shadowfax Surface,TRK901785,2,5,120,SLA Breached
SHP-41786,ORD-11786,Shadowfax Surface,TRK901786,4,4,60,SLA Met
SHP-41787,ORD-11787,BlueDart Express,TRK901787,4,4,120,SLA Met
SHP-41788,ORD-11788,XpressBees Surface,TRK901788,2,2,150,SLA Met
SHP-41789,ORD-11789,BlueDart Express,TRK901789,2,2,120,SLA Met
SHP-41790,ORD-11790,XpressBees Surface,TRK901790,2,2,150,SLA Met
SHP-41791,ORD-11791,BlueDart Express,TRK901791,2,2,120,SLA Met
SHP-41792,ORD-11792,XpressBees Surface,TRK901792,2,2,90,SLA Met
SHP-41793,ORD-11793,Shadowfax Surface,TRK901793,3,3,60,SLA Met
SHP-41794,ORD-11794,Delhivery Direct,TRK901794,5,8,60,SLA Breached
SHP-41795,ORD-11795,Delhivery Direct,TRK901795,2,2,120,SLA Met
SHP-41796,ORD-11796,XpressBees Surface,TRK901796,3,3,120,SLA Met
SHP-41797,ORD-11797,BlueDart Express,TRK901797,5,5,180,SLA Met
SHP-41799,ORD-11799,XpressBees Surface,TRK901799,4,4,60,SLA Met
SHP-41800,ORD-11800,XpressBees Surface,TRK901800,2,2,180,SLA Met
SHP-41801,ORD-11801,XpressBees Surface,TRK901801,2,2,90,SLA Met
SHP-41802,ORD-11802,Delhivery Direct,TRK901802,3,3,90,SLA Met
SHP-41804,ORD-11804,XpressBees Surface,TRK901804,2,2,60,SLA Met
SHP-41805,ORD-11805,BlueDart Express,TRK901805,3,3,120,SLA Met
SHP-41807,ORD-11807,Ecom Express,TRK901807,5,5,150,SLA Met
SHP-41808,ORD-11808,BlueDart Express,TRK901808,5,5,150,SLA Met
SHP-41809,ORD-11809,Shadowfax Surface,TRK901809,2,2,150,SLA Met
SHP-41810,ORD-11810,Delhivery Direct,TRK901810,5,5,60,SLA Met
SHP-41811,ORD-11811,BlueDart Express,TRK901811,3,3,180,SLA Met
SHP-41813,ORD-11813,XpressBees Surface,TRK901813,2,2,150,SLA Met
SHP-41815,ORD-11815,BlueDart Express,TRK901815,3,3,120,SLA Met
SHP-41816,ORD-11816,XpressBees Surface,TRK901816,4,4,150,SLA Met
SHP-41817,ORD-11817,BlueDart Express,TRK901817,2,2,120,SLA Met
SHP-41818,ORD-11818,Ecom Express,TRK901818,3,3,120,SLA Met
SHP-41819,ORD-11819,BlueDart Express,TRK901819,3,3,150,SLA Met
SHP-41820,ORD-11820,XpressBees Surface,TRK901820,4,4,90,SLA Met
SHP-41821,ORD-11821,Ecom Express,TRK901821,4,5,150,SLA Breached
SHP-41822,ORD-11822,Shadowfax Surface,TRK901822,4,4,150,SLA Met
SHP-41823,ORD-11823,Delhivery Direct,TRK901823,4,4,60,SLA Met
SHP-41824,ORD-11824,Shadowfax Surface,TRK901824,2,2,60,SLA Met
SHP-41825,ORD-11825,Ecom Express,TRK901825,4,4,150,SLA Met
SHP-41827,ORD-11827,Shadowfax Surface,TRK901827,4,4,120,SLA Met
SHP-41828,ORD-11828,Ecom Express,TRK901828,3,7,180,SLA Breached
SHP-41829,ORD-11829,XpressBees Surface,TRK901829,4,4,120,SLA Met
SHP-41830,ORD-11830,XpressBees Surface,TRK901830,2,3,60,SLA Breached
SHP-41831,ORD-11831,Shadowfax Surface,TRK901831,5,9,90,SLA Breached
SHP-41832,ORD-11832,XpressBees Surface,TRK901832,3,3,90,SLA Met
SHP-41833,ORD-11833,Delhivery Direct,TRK901833,3,6,150,SLA Breached
SHP-41834,ORD-11834,Delhivery Direct,TRK901834,4,4,60,SLA Met
SHP-41835,ORD-11835,Delhivery Direct,TRK901835,5,9,120,SLA Breached
SHP-41836,ORD-11836,Delhivery Direct,TRK901836,4,4,180,SLA Met
SHP-41838,ORD-11838,Ecom Express,TRK901838,5,8,90,SLA Breached
SHP-41839,ORD-11839,Ecom Express,TRK901839,2,2,60,SLA Met
SHP-41840,ORD-11840,Shadowfax Surface,TRK901840,3,3,120,SLA Met
SHP-41841,ORD-11841,Delhivery Direct,TRK901841,5,6,150,SLA Breached
SHP-41842,ORD-11842,Shadowfax Surface,TRK901842,4,4,180,SLA Met
SHP-41843,ORD-11843,Shadowfax Surface,TRK901843,2,2,120,SLA Met
SHP-41844,ORD-11844,BlueDart Express,TRK901844,3,3,120,SLA Met
SHP-41846,ORD-11846,Ecom Express,TRK901846,5,8,90,SLA Breached
SHP-41847,ORD-11847,Delhivery Direct,TRK901847,3,3,60,SLA Met
SHP-41848,ORD-11848,Delhivery Direct,TRK901848,2,2,60,SLA Met
SHP-41849,ORD-11849,Delhivery Direct,TRK901849,2,2,120,SLA Met
SHP-41851,ORD-11851,Ecom Express,TRK901851,3,5,180,SLA Breached
SHP-41852,ORD-11852,BlueDart Express,TRK901852,2,2,60,SLA Met
SHP-41854,ORD-11854,Ecom Express,TRK901854,5,5,150,SLA Met
SHP-41856,ORD-11856,Delhivery Direct,TRK901856,3,3,60,SLA Met
SHP-41857,ORD-11857,Ecom Express,TRK901857,3,3,180,SLA Met
SHP-41858,ORD-11858,Delhivery Direct,TRK901858,5,5,150,SLA Met
SHP-41860,ORD-11860,Shadowfax Surface,TRK901860,5,5,90,SLA Met
SHP-41861,ORD-11861,Shadowfax Surface,TRK901861,4,4,90,SLA Met
SHP-41862,ORD-11862,Ecom Express,TRK901862,4,8,60,SLA Breached
SHP-41863,ORD-11863,BlueDart Express,TRK901863,2,2,120,SLA Met
SHP-41865,ORD-11865,XpressBees Surface,TRK901865,2,2,120,SLA Met
SHP-41866,ORD-11866,XpressBees Surface,TRK901866,5,5,150,SLA Met
SHP-41868,ORD-11868,Delhivery Direct,TRK901868,2,2,180,SLA Met
SHP-41874,ORD-11874,Shadowfax Surface,TRK901874,3,3,180,SLA Met
SHP-41877,ORD-11877,Ecom Express,TRK901877,3,3,150,SLA Met
SHP-41878,ORD-11878,Ecom Express,TRK901878,5,6,60,SLA Breached
SHP-41879,ORD-11879,Ecom Express,TRK901879,3,3,90,SLA Met
SHP-41880,ORD-11880,BlueDart Express,TRK901880,5,5,90,SLA Met
SHP-41881,ORD-11881,XpressBees Surface,TRK901881,3,3,90,SLA Met
SHP-41882,ORD-11882,XpressBees Surface,TRK901882,5,5,180,SLA Met
SHP-41883,ORD-11883,XpressBees Surface,TRK901883,2,2,120,SLA Met
SHP-41884,ORD-11884,BlueDart Express,TRK901884,2,2,120,SLA Met
SHP-41885,ORD-11885,Ecom Express,TRK901885,2,2,180,SLA Met
SHP-41887,ORD-11887,Delhivery Direct,TRK901887,2,2,90,SLA Met
SHP-41888,ORD-11888,Delhivery Direct,TRK901888,3,3,90,SLA Met
SHP-41889,ORD-11889,BlueDart Express,TRK901889,5,5,150,SLA Met
SHP-41890,ORD-11890,Ecom Express,TRK901890,4,4,90,SLA Met
SHP-41891,ORD-11891,Delhivery Direct,TRK901891,3,3,150,SLA Met
SHP-41894,ORD-11894,XpressBees Surface,TRK901894,3,6,90,SLA Breached
SHP-41895,ORD-11895,Delhivery Direct,TRK901895,2,2,60,SLA Met
SHP-41896,ORD-11896,Ecom Express,TRK901896,2,2,180,SLA Met
SHP-41897,ORD-11897,Ecom Express,TRK901897,3,3,120,SLA Met
SHP-41898,ORD-11898,XpressBees Surface,TRK901898,2,2,150,SLA Met
SHP-41899,ORD-11899,Ecom Express,TRK901899,4,4,120,SLA Met
SHP-41900,ORD-11900,BlueDart Express,TRK901900,5,5,180,SLA Met
SHP-41901,ORD-11901,Shadowfax Surface,TRK901901,2,2,120,SLA Met
SHP-41902,ORD-11902,Ecom Express,TRK901902,4,4,90,SLA Met
SHP-41903,ORD-11903,Delhivery Direct,TRK901903,4,4,120,SLA Met
SHP-41904,ORD-11904,Delhivery Direct,TRK901904,4,4,60,SLA Met
SHP-41906,ORD-11906,BlueDart Express,TRK901906,4,4,120,SLA Met
SHP-41908,ORD-11908,Ecom Express,TRK901908,4,4,180,SLA Met
SHP-41909,ORD-11909,Shadowfax Surface,TRK901909,5,5,180,SLA Met
SHP-41910,ORD-11910,Ecom Express,TRK901910,2,2,180,SLA Met
SHP-41912,ORD-11912,XpressBees Surface,TRK901912,5,5,120,SLA Met
SHP-41913,ORD-11913,BlueDart Express,TRK901913,3,3,120,SLA Met
SHP-41914,ORD-11914,XpressBees Surface,TRK901914,3,3,150,SLA Met
SHP-41915,ORD-11915,BlueDart Express,TRK901915,5,5,180,SLA Met
SHP-41916,ORD-11916,Delhivery Direct,TRK901916,5,5,90,SLA Met
SHP-41917,ORD-11917,BlueDart Express,TRK901917,2,2,60,SLA Met
SHP-41918,ORD-11918,XpressBees Surface,TRK901918,3,3,120,SLA Met
SHP-41919,ORD-11919,XpressBees Surface,TRK901919,2,2,150,SLA Met
SHP-41920,ORD-11920,Delhivery Direct,TRK901920,4,4,90,SLA Met
SHP-41921,ORD-11921,Delhivery Direct,TRK901921,3,3,90,SLA Met
SHP-41922,ORD-11922,Delhivery Direct,TRK901922,4,4,90,SLA Met
SHP-41924,ORD-11924,Ecom Express,TRK901924,5,5,150,SLA Met
SHP-41925,ORD-11925,Ecom Express,TRK901925,2,2,90,SLA Met
SHP-41926,ORD-11926,Delhivery Direct,TRK901926,5,5,60,SLA Met
SHP-41927,ORD-11927,Delhivery Direct,TRK901927,3,5,90,SLA Breached
SHP-41928,ORD-11928,BlueDart Express,TRK901928,3,3,90,SLA Met
SHP-41929,ORD-11929,XpressBees Surface,TRK901929,5,6,180,SLA Breached
SHP-41930,ORD-11930,BlueDart Express,TRK901930,2,2,60,SLA Met
SHP-41932,ORD-11932,Delhivery Direct,TRK901932,2,6,120,SLA Breached
SHP-41933,ORD-11933,Delhivery Direct,TRK901933,4,4,150,SLA Met
SHP-41934,ORD-11934,Shadowfax Surface,TRK901934,5,8,60,SLA Breached
SHP-41935,ORD-11935,Ecom Express,TRK901935,2,2,180,SLA Met
SHP-41937,ORD-11937,XpressBees Surface,TRK901937,3,3,150,SLA Met
SHP-41938,ORD-11938,Ecom Express,TRK901938,2,2,60,SLA Met
SHP-41939,ORD-11939,XpressBees Surface,TRK901939,5,5,150,SLA Met
SHP-41940,ORD-11940,Ecom Express,TRK901940,5,5,150,SLA Met
SHP-41941,ORD-11941,Shadowfax Surface,TRK901941,3,3,180,SLA Met
SHP-41943,ORD-11943,Ecom Express,TRK901943,5,5,120,SLA Met
SHP-41944,ORD-11944,Shadowfax Surface,TRK901944,3,3,150,SLA Met
SHP-41945,ORD-11945,Delhivery Direct,TRK901945,5,6,90,SLA Breached
SHP-41946,ORD-11946,Shadowfax Surface,TRK901946,2,2,150,SLA Met
SHP-41947,ORD-11947,BlueDart Express,TRK901947,2,2,120,SLA Met
SHP-41948,ORD-11948,Shadowfax Surface,TRK901948,3,3,60,SLA Met
SHP-41950,ORD-11950,Shadowfax Surface,TRK901950,3,4,180,SLA Breached
SHP-41951,ORD-11951,Ecom Express,TRK901951,3,3,90,SLA Met
SHP-41952,ORD-11952,Delhivery Direct,TRK901952,2,2,120,SLA Met
SHP-41953,ORD-11953,XpressBees Surface,TRK901953,2,2,90,SLA Met
SHP-41954,ORD-11954,BlueDart Express,TRK901954,4,4,180,SLA Met
SHP-41955,ORD-11955,Shadowfax Surface,TRK901955,5,5,120,SLA Met
SHP-41957,ORD-11957,BlueDart Express,TRK901957,4,4,150,SLA Met
SHP-41958,ORD-11958,Shadowfax Surface,TRK901958,3,4,60,SLA Breached
SHP-41961,ORD-11961,XpressBees Surface,TRK901961,3,3,150,SLA Met
SHP-41962,ORD-11962,BlueDart Express,TRK901962,4,4,90,SLA Met
SHP-41963,ORD-11963,Ecom Express,TRK901963,3,3,120,SLA Met
SHP-41964,ORD-11964,BlueDart Express,TRK901964,4,4,60,SLA Met
SHP-41965,ORD-11965,XpressBees Surface,TRK901965,4,6,60,SLA Breached
SHP-41966,ORD-11966,Delhivery Direct,TRK901966,5,5,120,SLA Met
SHP-41967,ORD-11967,BlueDart Express,TRK901967,5,5,90,SLA Met
SHP-41968,ORD-11968,BlueDart Express,TRK901968,4,4,60,SLA Met
SHP-41969,ORD-11969,Delhivery Direct,TRK901969,5,5,180,SLA Met
SHP-41970,ORD-11970,Shadowfax Surface,TRK901970,3,4,150,SLA Breached
SHP-41971,ORD-11971,Ecom Express,TRK901971,3,5,150,SLA Breached
SHP-41972,ORD-11972,XpressBees Surface,TRK901972,3,3,60,SLA Met
SHP-41973,ORD-11973,Shadowfax Surface,TRK901973,2,2,60,SLA Met
SHP-41975,ORD-11975,Ecom Express,TRK901975,4,4,90,SLA Met
SHP-41976,ORD-11976,BlueDart Express,TRK901976,3,4,90,SLA Breached
SHP-41977,ORD-11977,Ecom Express,TRK901977,4,4,150,SLA Met
SHP-41978,ORD-11978,XpressBees Surface,TRK901978,4,7,90,SLA Breached
SHP-41979,ORD-11979,XpressBees Surface,TRK901979,4,4,150,SLA Met
SHP-41982,ORD-11982,BlueDart Express,TRK901982,4,4,120,SLA Met
SHP-41983,ORD-11983,Shadowfax Surface,TRK901983,2,2,180,SLA Met
SHP-41984,ORD-11984,XpressBees Surface,TRK901984,4,4,150,SLA Met
SHP-41985,ORD-11985,Delhivery Direct,TRK901985,3,3,180,SLA Met
SHP-41986,ORD-11986,Ecom Express,TRK901986,5,5,180,SLA Met
SHP-41987,ORD-11987,Delhivery Direct,TRK901987,5,5,120,SLA Met
SHP-41988,ORD-11988,XpressBees Surface,TRK901988,3,3,180,SLA Met
SHP-41989,ORD-11989,XpressBees Surface,TRK901989,3,5,150,SLA Breached
SHP-41990,ORD-11990,Delhivery Direct,TRK901990,2,2,120,SLA Met
SHP-41991,ORD-11991,BlueDart Express,TRK901991,3,3,180,SLA Met
SHP-41992,ORD-11992,Delhivery Direct,TRK901992,5,5,120,SLA Met
SHP-41993,ORD-11993,BlueDart Express,TRK901993,5,5,180,SLA Met
SHP-41994,ORD-11994,XpressBees Surface,TRK901994,2,2,90,SLA Met
SHP-41995,ORD-11995,BlueDart Express,TRK901995,3,3,150,SLA Met
SHP-41996,ORD-11996,XpressBees Surface,TRK901996,4,7,180,SLA Breached
SHP-41997,ORD-11997,Ecom Express,TRK901997,5,5,150,SLA Met
SHP-41998,ORD-11998,BlueDart Express,TRK901998,5,9,180,SLA Breached
SHP-41999,ORD-11999,Delhivery Direct,TRK901999,5,5,150,SLA Met
SHP-42000,ORD-12000,BlueDart Express,TRK902000,5,8,120,SLA Breached
SHP-42001,ORD-12001,Ecom Express,TRK902001,3,3,60,SLA Met
SHP-42002,ORD-12002,Ecom Express,TRK902002,5,5,150,SLA Met
SHP-42003,ORD-12003,Shadowfax Surface,TRK902003,3,3,60,SLA Met
SHP-42004,ORD-12004,BlueDart Express,TRK902004,4,4,90,SLA Met
SHP-42005,ORD-12005,XpressBees Surface,TRK902005,3,3,120,SLA Met
SHP-42006,ORD-12006,Ecom Express,TRK902006,2,2,120,SLA Met
SHP-42007,ORD-12007,Ecom Express,TRK902007,4,4,90,SLA Met
SHP-42009,ORD-12009,BlueDart Express,TRK902009,5,5,120,SLA Met
SHP-42010,ORD-12010,Delhivery Direct,TRK902010,4,4,150,SLA Met
SHP-42011,ORD-12011,BlueDart Express,TRK902011,5,9,120,SLA Breached
SHP-42012,ORD-12012,Ecom Express,TRK902012,5,5,150,SLA Met
SHP-42014,ORD-12014,Delhivery Direct,TRK902014,4,4,90,SLA Met
SHP-42015,ORD-12015,XpressBees Surface,TRK902015,2,2,150,SLA Met
SHP-42016,ORD-12016,BlueDart Express,TRK902016,5,5,120,SLA Met
SHP-42019,ORD-12019,Ecom Express,TRK902019,3,3,60,SLA Met
SHP-42021,ORD-12021,BlueDart Express,TRK902021,2,2,60,SLA Met
SHP-42024,ORD-12024,Shadowfax Surface,TRK902024,5,6,150,SLA Breached
SHP-42025,ORD-12025,Ecom Express,TRK902025,2,2,150,SLA Met
SHP-42026,ORD-12026,Ecom Express,TRK902026,4,4,180,SLA Met
SHP-42027,ORD-12027,Shadowfax Surface,TRK902027,5,5,120,SLA Met
SHP-42028,ORD-12028,XpressBees Surface,TRK902028,2,2,180,SLA Met
SHP-42031,ORD-12031,XpressBees Surface,TRK902031,4,5,180,SLA Breached
SHP-42032,ORD-12032,Shadowfax Surface,TRK902032,2,6,90,SLA Breached
SHP-42033,ORD-12033,BlueDart Express,TRK902033,4,4,180,SLA Met
SHP-42034,ORD-12034,Delhivery Direct,TRK902034,3,3,180,SLA Met
SHP-42037,ORD-12037,BlueDart Express,TRK902037,2,3,150,SLA Breached
SHP-42040,ORD-12040,XpressBees Surface,TRK902040,2,2,180,SLA Met
SHP-42041,ORD-12041,Ecom Express,TRK902041,4,4,120,SLA Met
SHP-42042,ORD-12042,Shadowfax Surface,TRK902042,4,4,180,SLA Met
SHP-42043,ORD-12043,XpressBees Surface,TRK902043,3,3,180,SLA Met
SHP-42044,ORD-12044,Shadowfax Surface,TRK902044,3,3,120,SLA Met
SHP-42045,ORD-12045,XpressBees Surface,TRK902045,4,4,180,SLA Met
SHP-42047,ORD-12047,XpressBees Surface,TRK902047,4,4,60,SLA Met
SHP-42048,ORD-12048,Ecom Express,TRK902048,4,4,60,SLA Met
SHP-42049,ORD-12049,Shadowfax Surface,TRK902049,4,4,150,SLA Met
SHP-42050,ORD-12050,Ecom Express,TRK902050,3,5,180,SLA Breached
SHP-42051,ORD-12051,Shadowfax Surface,TRK902051,3,3,150,SLA Met
SHP-42052,ORD-12052,XpressBees Surface,TRK902052,4,4,180,SLA Met
SHP-42053,ORD-12053,Shadowfax Surface,TRK902053,4,4,60,SLA Met
SHP-42054,ORD-12054,Ecom Express,TRK902054,2,6,150,SLA Breached
SHP-42056,ORD-12056,BlueDart Express,TRK902056,2,2,180,SLA Met
